train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.001,46181,0.07576565444469452,0.776980459690094,608,692.8,1308,282,369552,65446.84375,-935.3873291015625,-211.13569735000016,,
0.001,46237,0.08518916368484497,0.7884044647216797,610,688.15,1309,282,370000,194370.09375,-873.672119140625,-165.37136115000004,,
,,,,,,,,370000,,,,-6470.1117515999995,843.4
0.001,46366,0.026230955496430397,0.8022058606147766,612,678.71,1318,281,371032,5197.6279296875,-922.9155883789062,-138.02881892000002,,
0.001,47110,-0.018630746752023697,0.9064276218414307,616,693.27,1336,282,376984,5407.1396484375,-957.10595703125,156.51755239999991,,
0.001,47366,-0.12612192332744598,0.8613471388816833,620,711.46,1343,282,379032,199645.71875,-1044.242919921875,835.1973504599998,,
0.001,47487,-0.11396559327840805,0.809506893157959,621,720.92,1346,282,380000,112586.828125,-993.0402221679688,902.1921794099997,,
,,,,,,,,380000,,,,-1825.3775578,806.8
0.001,47937,0.11346153169870377,0.7295547127723694,624,740.01,1362,281,383600,9804.2890625,-973.672607421875,923.7792016099999,,
0.001,48110,0.1759655624628067,0.7683401107788086,628,746.17,1367,281,384984,8208.30078125,-976.5079956054688,561.9236631199999,,
0.001,48428,0.019385434687137604,0.888472855091095,632,756.7,1374,281,387528,8441.919921875,-1107.83447265625,966.75479644,,
0.001,48737,0.029452044516801834,0.9071363210678101,634,741.28,1382,282,390000,8039.86767578125,-1073.9326171875,863.7212754599999,,
,,,,,,,,390000,,,,-18102.8097128,655.6
0.001,49018,-0.005293574649840593,0.9463878870010376,636,737.18,1393,281,392248,5933.0888671875,-1130.2781982421875,807.6882789699999,,
0.001,49110,-0.07132846117019653,0.9253499507904053,640,727.5,1396,281,392984,5884.66064453125,-1117.1431884765625,757.6963089699998,,
0.001,49937,-0.06863998621702194,0.7775514721870422,644,738.86,1416,282,399600,12967.1875,-1101.420654296875,826.8921170599999,,
0.001,49987,-0.010446613654494286,0.7747130393981934,644,738.86,1417,282,400000,20418.85546875,-1148.264404296875,826.8921170599999,,
,,,,,,,,400000,,,,-5896.9113504,872.2
0.001,50110,0.09147968143224716,0.7789565324783325,648,751.31,1428,280,400984,85014.359375,-1198.420166015625,820.10101708,,
0.001,50246,-0.045490484684705734,0.8032649159431458,652,734.03,1431,280,402072,13759.3447265625,-1169.8563232421875,673.0617968700001,,
0.001,51084,0.023300901055336,0.9256299734115601,656,734.03,1452,281,408776,23483.216796875,-1187.6197509765625,692.7966780300001,,
0.001,51237,-0.04970979690551758,0.9081084728240967,659,734.03,1456,281,410000,26381.931640625,-1095.9700927734375,775.04746661,,
,,,,,,,,410000,,,,-10001.854147600001,1000.0
0.001,51246,-0.015224549919366837,0.9052658081054688,660,743.87,1463,280,410072,7579.3828125,-1062.75634765625,852.452126,,
0.001,52046,0.007711025420576334,0.9025675058364868,664,744.48,1483,280,416472,7136.9111328125,-1209.36328125,1004.0924371499998,,
0.001,52246,-0.013589276000857353,0.8935053944587708,668,757.19,1488,280,418072,79354.03125,-1255.0732421875,1443.27255735,,
0.001,52487,-0.07602743059396744,0.8548262119293213,670,741.3,1494,281,420000,7534.71630859375,-1271.0260009765625,1301.5070750600003,,
,,,,,,,,420000,,,,-25307.870278,1000.0
0.001,52748,-0.11661877483129501,0.7624788284301758,672,742.44,1508,279,422088,6641.748046875,-1276.525634765625,1251.4745915499998,,
0.001,53050,0.11474141478538513,0.789210855960846,676,748.13,1515,280,424504,8492.72265625,-1177.5946044921875,1364.8161066599998,,
0.001,53480,0.07209458947181702,0.8258576393127441,680,737.82,1526,280,427944,180649.78125,-1207.891845703125,1114.0512807999994,,
0.001,53737,0.03200794383883476,0.8468173146247864,682,730.35,1532,280,430000,186214.703125,-1252.175048828125,728.3120751599996,,
,,,,,,,,430000,,,,-14716.455839999999,1000.0
0.001,53937,-0.08174286782741547,0.8519593477249146,684,730.35,1545,279,431600,11348.931640625,-1190.439697265625,733.4939909599998,,
0.001,54155,-0.12776651978492737,0.7657277584075928,688,724.09,1550,279,433344,7305.5439453125,-1193.053955078125,1474.7370126799997,,
0.001,54604,0.21102631092071533,0.7487313747406006,692,750.26,1561,279,436936,13450.849609375,-1170.1942138671875,1522.3489655799997,,
0.001,54987,-0.017927713692188263,0.8234599232673645,695,757.44,1571,280,440000,8566.09765625,-1068.043212890625,1501.0942215699993,,
,,,,,,,,440000,,,,-10289.5569292,802.8
0.001,55013,0.021277643740177155,0.822409987449646,696,766.89,1577,279,440208,7934.79541015625,-1143.7265625,1563.0781737399998,,
0.001,55604,0.07000239938497543,0.8317215442657471,700,781.0,1592,279,444936,101563.46875,-1170.2454833984375,1709.4348178,,
0.001,56013,-0.03687484562397003,0.8144534826278687,704,810.07,1602,279,448208,6553.89697265625,-1223.798583984375,1577.2116926200001,,
0.001,56192,-0.008154401555657387,0.7999660968780518,708,802.72,1606,279,449640,8932.361328125,-1168.11474609375,1358.04771532,,
0.001,56237,-0.026767021045088768,0.7997966408729553,708,802.72,1607,279,450000,12397.3095703125,-1166.957763671875,1358.04771532,,
,,,,,,,,450000,,,,-8748.998266,605.2
0.001,56605,-0.056495457887649536,0.782149076461792,712,817.36,1621,279,452944,5743.4208984375,-1144.70703125,1284.5231419200002,,
0.001,56904,0.1337197721004486,0.6969287991523743,716,805.97,1628,279,455336,10409.8779296875,-1100.595703125,1259.79979845,,
0.001,57487,-0.024909980595111847,0.7001700401306152,719,805.97,1643,279,460000,11098.9130859375,-1185.902587890625,1297.65810255,,
,,,,,,,,460000,,,,-38933.116977,989.2
0.001,57544,0.06612733006477356,0.6979700922966003,720,805.0,1651,278,460456,6783.04150390625,-1183.7921142578125,1256.89277612,,
0.001,57892,0.19361621141433716,0.6742528676986694,724,804.04,1660,278,463240,81943.078125,-1205.3599853515625,1451.84613583,,
0.001,58013,0.05080391466617584,0.6987327933311462,728,804.49,1663,279,464208,8716.412109375,-1228.61181640625,1753.97033338,,
0.001,58395,0.03184567019343376,0.7459535598754883,732,782.34,1673,279,467264,17379.58984375,-1214.585205078125,1940.5407757199998,,
0.001,58737,0.011623458936810493,0.7180284261703491,735,796.6,1681,279,470000,9476.8076171875,-1232.2421875,2060.0224122199998,,
,,,,,,,,470000,,,,-6008.2187802,1000.0
0.001,58778,0.171407550573349,0.7272761464118958,736,798.42,1690,278,470328,12144.158203125,-1219.387939453125,1962.5372569199994,,
0.001,59115,0.04598205164074898,0.8077121376991272,740,797.84,1698,278,473024,106493.859375,-1236.2015380859375,1907.48924617,,
0.001,59778,0.15774209797382355,0.7899674773216248,744,797.84,1714,279,478328,14523.943359375,-1357.653076171875,1926.68863018,,
0.001,59987,-0.006642453372478485,0.8077432513237,747,797.84,1719,279,480000,161745.0625,-1306.078125,1926.3419858900004,,
,,,,,,,,480000,,,,-11550.4700128,846.8
0.001,60115,-0.06608004868030548,0.8017176389694214,748,797.84,1728,278,481024,4090.440673828125,-1295.221435546875,1923.84701133,,
0.001,60627,-0.11872324347496033,0.7291748523712158,752,813.47,1740,278,485120,16687.873046875,-1280.6053466796875,1972.9484309199997,,
0.001,60898,0.06327947974205017,0.7122679352760315,756,804.45,1747,278,487288,27205.978515625,-1375.560302734375,1565.0119307600003,,
0.001,61234,0.08608120679855347,0.8218608498573303,760,785.32,1755,279,489976,5240.6611328125,-1342.72509765625,1382.01081111,,
0.001,61237,0.09748704731464386,0.8222553133964539,760,785.32,1755,279,490000,147393.4375,-1309.460205078125,1382.01081111,,
,,,,,,,,490000,,,,-17841.991938400002,1000.0
0.001,61499,0.06577946990728378,0.8042779564857483,764,779.15,1769,278,492096,7479.8359375,-1274.14990234375,1176.27932567,,
0.001,62115,0.03686630725860596,0.9074856638908386,768,775.85,1784,278,497024,7285.146484375,-1400.2164306640625,1154.7729685800002,,
0.001,62481,-0.0514976866543293,0.8119285702705383,772,795.97,1793,278,499952,4775.1845703125,-1454.2255859375,1444.56841702,,
0.001,62487,0.006035028025507927,0.8114891648292542,772,795.97,1793,278,500000,147116.53125,-1396.768310546875,1444.56841702,,
,,,,,,,,500000,,,,-15323.462117599998,907.2
0.001,62788,-0.02179773896932602,0.8339282274246216,776,782.41,1807,277,502408,67638.796875,-1463.285400390625,1475.48904346,,
0.001,63221,-0.03164245933294296,0.8447931408882141,780,781.72,1817,278,505872,10417.9423828125,-1390.802978515625,1849.2524268800003,,
0.001,63737,-0.022875864058732986,0.9009938836097717,783,789.19,1830,278,510000,35686.859375,-1481.592041015625,2096.5409283000004,,
,,,,,,,,510000,,,,-27953.6932524,1000.0
0.001,63772,0.0007248930633068085,0.8950847387313843,784,789.19,1838,277,510280,11718.404296875,-1480.790771484375,2064.4256825600005,,
0.001,64117,-0.04980398342013359,0.835479736328125,788,805.22,1846,277,513040,5003.990234375,-1471.8349609375,1977.3442828400005,,
0.001,64772,0.18234196305274963,0.7724884152412415,792,805.22,1862,278,518280,4714.5205078125,-1520.427490234375,1759.5781591100001,,
0.001,64987,0.04922186955809593,0.7518263459205627,794,812.44,1867,278,520000,7787.470703125,-1483.9921875,1854.031306,,
,,,,,,,,520000,,,,-7178.104700600003,1000.0
0.001,65117,-0.012161962687969208,0.7380645871162415,796,812.44,1877,277,521040,8171.05029296875,-1468.3641357421875,1861.2721675400003,,
0.001,65772,-0.021519523113965988,0.7825675010681152,800,812.44,1894,277,526280,7419.62646484375,-1533.565673828125,1849.82758758,,
0.001,66040,-0.030958719551563263,0.7398136854171753,804,812.55,1900,277,528424,12331.2861328125,-1353.0654296875,2127.51640117,,
0.001,66237,-0.2304914891719818,0.7138800024986267,805,812.55,1905,278,530000,10050.9453125,-1488.5665283203125,2128.11595012,,
,,,,,,,,530000,,,,-34763.1468678,935.0
0.001,66772,0.10920049250125885,0.725170373916626,808,830.58,1923,277,534280,158928.8125,-1384.412841796875,2304.46288513,,
0.001,67040,-0.11824244260787964,0.7234533429145813,812,836.76,1930,277,536424,7851.609375,-1413.4732666015625,2353.2215442499996,,
0.001,67447,0.2709261476993561,0.6681662201881409,816,833.17,1939,278,539680,4819.36328125,-1493.902099609375,2629.0246767599997,,
0.001,67487,0.21698901057243347,0.6776849627494812,817,833.17,1940,278,540000,15542.6259765625,-1497.736328125,2620.6547262000004,,
,,,,,,,,540000,,,,-25007.6206192,1000.0
0.001,68040,0.014602385461330414,0.8282484412193298,820,833.38,1961,277,544424,142116.65625,-1560.573974609375,2689.7455857699997,,
0.001,68188,-0.10917512327432632,0.8194583654403687,824,839.77,1965,277,545608,9001.5234375,-1454.997314453125,2596.80221255,,
0.001,68737,0.050127677619457245,0.7868294715881348,827,845.34,1978,278,550000,10927.49609375,-1302.123046875,2359.39055054,,
,,,,,,,,550000,,,,-16578.221233,1000.0
0.001,68915,-0.05867309868335724,0.811701238155365,828,845.34,1989,277,551424,7254.51416015625,-1367.8470458984375,2193.32749407,,
0.001,69188,0.09427103400230408,0.7844604253768921,832,875.39,1996,277,553608,88411.2265625,-1391.26611328125,2210.28048956,,
0.001,69447,-0.0051225535571575165,0.8153900504112244,836,861.43,2002,277,555680,12998.56640625,-1448.6416015625,2138.88648244,,
0.001,69700,0.011499205604195595,0.7716423869132996,840,851.45,2008,277,557704,6481.140625,-1379.9766845703125,2174.3753091599997,,
0.001,69987,0.0925738513469696,0.7944738268852234,841,845.72,2015,277,560000,82930.109375,-1414.027587890625,2208.6052235399998,,
,,,,,,,,560000,,,,-739.2784422000003,948.0
0.001,70117,-0.079142265021801,0.8139424324035645,844,833.73,2025,276,561040,12888.8671875,-1367.3468017578125,2359.73005539,,
0.001,70412,-0.14884766936302185,0.7154291868209839,848,824.72,2032,277,563400,14158.345703125,-1313.985595703125,2258.95802705,,
0.001,70644,-0.2559923231601715,0.6748149991035461,852,797.88,2038,277,565256,4207.0849609375,-1298.12890625,2190.3467772400004,,
0.001,71117,0.122576043009758,0.7092291712760925,856,802.34,2050,277,569040,8971.9970703125,-1317.658203125,2501.26580948,,
0.001,71237,0.05708741769194603,0.7197964787483215,858,807.25,2053,277,570000,8503.212890625,-1254.1181640625,2467.9385673899997,,
,,,,,,,,570000,,,,702.4014486000001,678.0
0.001,71271,0.04173252731561661,0.7218199372291565,860,807.67,2059,276,570272,6558.34765625,-1311.176513671875,2636.9869865399996,,
0.001,72115,-0.11772605031728745,0.8057848215103149,864,815.58,2079,277,577024,13946.82421875,-1403.8839111328125,2849.7698931600003,,
0.001,72268,-0.2559066116809845,0.7613169550895691,868,819.16,2083,277,578248,12718.88671875,-1381.3895263671875,2770.3610655700004,,
0.001,72487,-0.07166481018066406,0.7203583121299744,868,819.16,2089,277,580000,4754.859375,-1375.755615234375,2770.3610655700004,,
,,,,,,,,580000,,,,-14967.2676156,979.0
0.001,72650,0.09972278773784637,0.687203586101532,872,815.41,2099,276,581304,9447.3896484375,-1350.4598388671875,2822.6596908,,
0.001,73166,-0.07502832263708115,0.7863457202911377,876,814.27,2112,277,585432,5213.421875,-1439.19921875,2848.0472894599993,,
0.001,73301,-0.030546553432941437,0.7617847323417664,880,812.59,2115,277,586512,11817.41796875,-1356.466552734375,2562.43251625,,
0.001,73644,-0.17262831330299377,0.6770102977752686,884,800.67,2124,277,589256,6044.8037109375,-1222.503173828125,2573.60699378,,
0.001,73737,0.03722362220287323,0.6659447550773621,884,800.67,2126,277,590000,6152.900390625,-1273.17236328125,2573.60699378,,
,,,,,,,,590000,,,,-33481.8899194,808.4
0.001,74026,0.015427149832248688,0.7012866139411926,888,784.9,2139,276,592312,8374.064453125,-1315.7779541015625,2604.96409279,,
0.001,74300,-0.062504842877388,0.7194838523864746,892,769.19,2145,277,594504,234844.1875,-1171.60498046875,2065.0042200599996,,
0.001,74569,-0.033875808119773865,0.6872809529304504,896,753.94,2152,277,596656,8358.9716796875,-1189.436279296875,2123.04461058,,
0.001,74987,-0.37439894676208496,0.630319356918335,899,749.9,2162,277,600000,6345.2744140625,-1219.7891845703125,1842.4327741799998,,
,,,,,,,,600000,,,,-15729.472863199999,933.6
0.001,75242,0.008060239255428314,0.5925891399383545,900,749.9,2175,276,602040,5128.2333984375,-1154.3018798828125,1765.15771108,,
0.001,75512,0.321414053440094,0.6549326777458191,904,748.3,2182,276,604200,3482.185302734375,-1281.29443359375,1887.3770405699997,,
0.001,75807,-0.0335923433303833,0.7259093523025513,908,742.19,2189,277,606560,139578.328125,-1388.05322265625,1675.2409827099996,,
0.001,75968,-0.036576975136995316,0.6905437707901001,912,726.35,2193,277,607848,80302.8359375,-1301.7125244140625,1791.8905393,,
0.001,76237,0.38200992345809937,0.6958838105201721,915,713.48,2199,277,610000,7452.70654296875,-1262.9117431640625,1826.38632583,,
,,,,,,,,610000,,,,-34063.2564366,1000.0
0.001,76332,0.13003601133823395,0.7321309447288513,916,713.77,2209,276,610760,7830.1123046875,-1238.146484375,1832.0084849400002,,
0.001,76762,-0.1685117483139038,0.7438843846321106,920,702.79,2219,276,614200,5929.10546875,-1275.93408203125,1539.2407180100001,,
0.001,77078,-0.07945612818002701,0.71733158826828,924,706.18,2227,276,616728,12694.849609375,-1245.8009033203125,1582.6369524699999,,
0.001,77487,-0.04676610976457596,0.6410441398620605,926,707.65,2237,277,620000,163818.5,-1165.9581298828125,1948.62024308,,
,,,,,,,,620000,,,,-4656.941037200001,1000.0
0.001,77654,0.04899149388074875,0.6585215926170349,928,698.6,2248,276,621336,5656.328125,-1138.0391845703125,2312.5482690400004,,
0.001,78061,-0.04149502515792847,0.7097262740135193,932,698.6,2258,276,624592,179751.3125,-1222.3148193359375,2330.13461525,,
0.001,78636,-0.16924235224723816,0.6352506279945374,936,708.21,2272,276,629192,11183.55859375,-1227.1787109375,2368.1843292700005,,
0.001,78737,-0.1259354054927826,0.6264075040817261,939,728.45,2274,276,630000,29639.083984375,-1184.681640625,2417.00247483,,
,,,,,,,,630000,,,,-7190.6863052,673.6
0.001,78762,-0.03528542071580887,0.6249054074287415,940,728.45,2280,276,630200,14774.666015625,-1162.602783203125,2400.45828718,,
0.001,79553,0.2454676628112793,0.6044803857803345,944,736.84,2299,276,636528,13190.970703125,-1204.2645263671875,2111.0716420199997,,
0.001,79666,0.195037379860878,0.6216098666191101,948,745.85,2302,276,637432,3938.947509765625,-1173.81884765625,2197.5659651499996,,
0.001,79987,0.10306096076965332,0.6198391914367676,950,747.14,2309,277,640000,4061.398681640625,-1169.973388671875,2154.4848477799997,,
,,,,,,,,640000,,,,-17831.7387066,1000.0
0.001,80145,0.008564179763197899,0.6258314847946167,952,764.5,2320,276,641264,4724.7490234375,-1189.0650634765625,2245.48041387,,
0.001,80654,0.22438853979110718,0.629960834980011,956,767.82,2332,276,645336,3994.7421875,-1249.03466796875,2110.55966284,,
0.001,81145,-0.07404238730669022,0.5753670930862427,960,781.62,2345,276,649264,7596.00048828125,-1196.14111328125,1736.41431918,,
0.001,81237,0.04287390038371086,0.5681076049804688,960,781.62,2347,276,650000,4599.21826171875,-1234.26953125,1736.41431918,,
,,,,,,,,650000,,,,-13398.659868599998,821.6
0.001,81580,0.38775575160980225,0.5673115253448486,964,766.78,2361,276,652744,5960.85546875,-1217.3594970703125,1504.8711704299997,,
0.001,82012,-0.1738007366657257,0.5672442317008972,968,761.64,2371,276,656200,4153.7177734375,-1206.98681640625,1618.5414478099995,,
0.001,82408,0.31037166714668274,0.5663143396377563,972,758.65,2381,276,659368,8287.091796875,-1280.0902099609375,1313.2160540799998,,
0.001,82487,0.2915685176849365,0.589241623878479,972,758.65,2383,276,660000,5149.6923828125,-1321.119873046875,1313.2160540799998,,
,,,,,,,,660000,,,,-11298.3370854,1000.0
0.001,82655,0.11523813009262085,0.6221404671669006,976,776.04,2394,276,661344,6718.2744140625,-1261.287109375,1165.62530693,,
0.001,83408,-0.12676893174648285,0.6312472224235535,980,793.57,2412,276,667368,10136.23046875,-1233.836669921875,1244.95693587,,
0.001,83655,-0.10336698591709137,0.6124871373176575,984,804.6,2418,276,669344,10149.8330078125,-1103.249267578125,1324.89580016,,
0.001,83737,0.1039716899394989,0.6119398474693298,984,804.6,2420,276,670000,9846.544921875,-1154.47705078125,1324.89580016,,
,,,,,,,,670000,,,,-12301.805678400002,816.2
0.001,84145,-0.0215289406478405,0.6387526988983154,988,816.24,2437,276,673264,12567.439453125,-1304.71826171875,1506.2870553699997,,
0.001,84655,0.2852053642272949,0.6675187349319458,992,830.06,2449,276,677344,43031.7890625,-1319.03076171875,2226.8692663899997,,
0.001,84987,-0.14795608818531036,0.6124686598777771,993,830.06,2456,276,680000,152307.578125,-1349.8677978515625,2210.76891713,,
,,,,,,,,680000,,,,-19817.9293482,1000.0
0.001,85145,0.08933481574058533,0.6179393529891968,996,845.31,2468,276,681264,18515.484375,-1332.5634765625,2146.64488057,,
0.001,85307,-0.048740021884441376,0.6262130737304688,1000,817.66,2472,276,682560,163241.03125,-1326.9658203125,2200.4209654300003,,
0.001,85654,-0.19425174593925476,0.6284904479980469,1004,822.96,2480,276,685336,9894.849609375,-1313.162109375,2211.03682297,,
0.001,86237,0.21057502925395966,0.6592144966125488,1007,817.52,2494,276,690000,6229.4931640625,-1456.547607421875,2539.41686831,,
,,,,,,,,690000,,,,-14844.6347576,1000.0
0.001,86240,0.20019064843654633,0.6600008606910706,1008,822.22,2502,275,690024,7494.27294921875,-1414.8455810546875,2588.5333093799995,,
0.001,86654,0.050586994737386703,0.7695423364639282,1012,838.12,2512,275,693336,5446.8662109375,-1378.9847412109375,2520.07731886,,
