train/critic_loss,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/actor_loss,time/total_timesteps,train/ent_coef,rollout/ep_rew_mean,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
40989.39453125,-0.15450748801231384,315,24650,0.001,274.42,-883.2559814453125,197304,1.731338381767273,1604.9826757600001,756,625,,
68725.0390625,-0.0018109548836946487,315,24790,0.001,276.23,-952.046142578125,198424,1.7513744831085205,1817.6986224700004,760,628,,
114442.296875,-0.1732286512851715,315,24833,0.001,276.24,-857.5499267578125,198768,1.7497856616973877,2056.5725914500003,764,629,,
583879.75,-0.20097333192825317,315,24987,0.001,272.06,-927.83447265625,200000,1.7449510097503662,2109.12579455,767,633,,
,,,,,,,200000,,,,,6211.1826188000005,174.4
176294.046875,-0.15268978476524353,315,25004,0.001,269.99,-900.7408447265625,200136,1.7527822256088257,2159.18116137,768,635,,
23648.796875,-0.20791742205619812,315,25073,0.001,273.67,-854.9930419921875,200688,1.7665754556655884,2073.9217657000004,772,636,,
89432.953125,-0.18985486030578613,315,25238,0.001,264.08,-966.310302734375,202008,1.8005634546279907,2239.1521482000003,776,640,,
92010.125,-0.13288217782974243,315,25308,0.001,259.19,-831.2495727539062,202568,1.8129338026046753,2281.5459225500003,780,642,,
25957.34765625,-0.15110290050506592,315,25357,0.001,251.39,-890.086669921875,202960,1.8208410739898682,2249.4961822300006,784,643,,
139581.71875,-0.10114805400371552,315,25443,0.001,254.4,-894.35546875,203648,1.8170043230056763,2089.64520277,788,645,,
20932.8671875,0.19222953915596008,315,25636,0.001,248.93,-787.5681762695312,205192,1.7755610942840576,1952.95746287,792,650,,
209190.75,0.3719249963760376,315,25700,0.001,248.9,-995.2962036132812,205704,1.729645848274231,1729.0112720100005,796,651,,
144626.53125,0.13711333274841309,315,25912,0.001,249.44,-1016.6048583984375,207400,1.7560451030731201,1878.5032988999997,800,656,,
113000.15625,0.04788820818066597,315,26010,0.001,250.68,-881.9625244140625,208184,1.7144938707351685,1525.41107352,804,658,,
148301.15625,0.1720801442861557,316,26136,0.001,252.79,-955.17333984375,209192,1.670399785041809,1717.0107208100003,808,661,,
57024.0390625,-0.037315286695957184,316,26237,0.001,256.47,-1044.45458984375,210000,1.6703678369522095,1769.31427401,811,664,,
,,,,,,,210000,,,,,5778.052422399999,196.8
90161.4375,0.0012123286724090576,315,26271,0.001,256.14,-919.63427734375,210272,1.6757667064666748,1674.1673399899998,812,666,,
89634.765625,-0.15867266058921814,315,26341,0.001,255.33,-975.2081909179688,210832,1.7033274173736572,1726.9920172799998,816,667,,
133384.609375,0.06217258423566818,315,26500,0.001,254.12,-908.4415283203125,212104,1.7663248777389526,1388.0725906999996,820,671,,
21430.978515625,-0.28403595089912415,315,26566,0.001,256.31,-870.7230224609375,212632,1.7888715267181396,1355.00478225,824,673,,
100658.515625,0.02543148398399353,315,26690,0.001,246.95,-840.12060546875,213624,1.8591527938842773,1811.89173238,828,676,,
253461.84375,-0.005612477660179138,315,26736,0.001,243.66,-1029.907958984375,213992,1.8703252077102661,2003.2264405099995,832,677,,
318945.46875,0.054654527455568314,316,26776,0.001,242.46,-995.6052856445312,214312,1.8691437244415283,2095.0447613899996,836,678,,
24591.01171875,0.03988109529018402,316,26893,0.001,231.76,-857.2572021484375,215248,1.8046300411224365,2236.56043103,840,680,,
23097.08203125,0.1634022444486618,316,27091,0.001,220.36,-921.5458984375,216832,1.733985185623169,2504.60054131,844,685,,
255813.25,0.2733326554298401,316,27160,0.001,216.56,-992.4786987304688,217384,1.6600981950759888,2590.34905754,848,687,,
26440.828125,0.09896247833967209,316,27244,0.001,214.87,-931.298095703125,218056,1.6098369359970093,2876.62600649,852,689,,
168107.3125,0.07899273186922073,316,27350,0.001,218.1,-961.251708984375,218904,1.6202428340911865,3104.08123562,856,692,,
39289.96875,-0.35274749994277954,316,27424,0.001,214.61,-1001.3383178710938,219496,1.6584105491638184,2954.68147503,860,693,,
209426.15625,0.011048808693885803,316,27487,0.001,214.61,-1036.4765625,220000,1.689590573310852,2954.68147503,860,695,,
,,,,,,,220000,,,,,-4471.120773199999,438.0
309220.3125,-0.08486920595169067,315,27635,0.001,212.27,-995.0198364257812,221184,1.6699092388153076,2868.846655489999,864,701,,
79663.765625,-0.2774202823638916,315,27733,0.001,215.72,-1017.01611328125,221968,1.7024123668670654,2886.9731794999993,868,704,,
20023.365234375,-0.15999066829681396,315,27830,0.001,216.1,-863.263427734375,222744,1.7636489868164062,2618.6796206800004,872,706,,
16887.408203125,0.13226762413978577,315,28026,0.001,220.87,-895.4120483398438,224312,1.7933205366134644,2602.5890207299994,876,711,,
119415.078125,0.10859365016222,315,28213,0.001,226.67,-908.3292846679688,225808,1.7239224910736084,2542.5618723699995,880,715,,
33661.921875,-0.0010514985769987106,315,28330,0.001,229.71,-926.91748046875,226744,1.675969123840332,2493.654169939999,884,718,,
37985.2109375,0.12407052516937256,315,28419,0.001,238.17,-1012.5869140625,227456,1.6600955724716187,2352.9986417699997,888,720,,
117711.5,0.08128289878368378,316,28558,0.001,234.3,-1001.685791015625,228568,1.6767916679382324,2572.97744791,892,723,,
169973.5,0.054224565625190735,316,28662,0.001,236.46,-827.454345703125,229400,1.639723300933838,2732.3652157200004,896,725,,
146459.859375,0.10163338482379913,316,28737,0.001,240.74,-947.8514404296875,230000,1.6028108596801758,2538.14975972,897,727,,
,,,,,,,230000,,,,,-33852.504034,491.2
106540.34375,-0.10305045545101166,314,28810,0.001,237.16,-916.522705078125,230584,1.6047029495239258,2326.89422511,900,732,,
61051.5859375,-0.35174301266670227,314,28875,0.001,234.77,-914.9635009765625,231104,1.6275266408920288,2556.85472236,904,734,,
101624.53125,0.182996928691864,314,29050,0.001,229.81,-830.3829345703125,232504,1.6748497486114502,2339.22656806,908,738,,
145733.4375,0.12286004424095154,314,29210,0.001,229.24,-937.5101318359375,233784,1.5376393795013428,2418.83707,912,742,,
136652.3125,0.11211949586868286,315,29315,0.001,229.37,-942.93212890625,234624,1.50907301902771,2401.89143865,916,744,,
19782.7421875,0.05349277704954147,315,29478,0.001,228.34,-917.336181640625,235928,1.4917759895324707,2528.31749703,920,748,,
94498.828125,-0.043918509036302567,315,29587,0.001,224.33,-902.7373657226562,236800,1.4802085161209106,2603.62293785,924,750,,
299318.0625,0.018646899610757828,315,29629,0.001,223.5,-991.7327880859375,237136,1.478469729423523,2544.37429654,928,751,,
111888.234375,-0.04625914990901947,315,29773,0.001,231.66,-998.7796630859375,238288,1.4629720449447632,2281.38208583,932,754,,
191084.09375,0.11663370579481125,315,29863,0.001,238.56,-974.1442260742188,239008,1.4802496433258057,2541.4972723,936,757,,
35880.046875,-0.18412023782730103,315,29987,0.001,246.0,-1041.9171142578125,240000,1.5336211919784546,2406.56632276,938,759,,
,,,,,,,240000,,,,,2334.0057031999995,164.4
24349.7421875,-0.16000351309776306,315,30045,0.001,250.14,-1071.158203125,240464,1.5645684003829956,2415.4727660000003,940,762,,
214090.8125,-0.24797989428043365,315,30068,0.001,244.7,-1008.6834716796875,240648,1.577249526977539,2406.41275842,944,762,,
98821.203125,-0.28154900670051575,315,30178,0.001,247.29,-998.5499267578125,241528,1.6429591178894043,2526.07595357,948,765,,
180859.484375,0.23492436110973358,315,30371,0.001,242.36,-1041.339111328125,243072,1.643216609954834,2799.68147595,952,770,,
181068.640625,0.1841566264629364,315,30417,0.001,242.25,-1070.5865478515625,243440,1.622028112411499,2754.909570810001,956,771,,
32290.806640625,-0.18860670924186707,315,30601,0.001,242.14,-980.2977905273438,244912,1.6131795644760132,2676.8391921800003,960,775,,
289382.0,0.13724099099636078,315,30778,0.001,245.28,-1030.9384765625,246328,1.689300775527954,2747.57974458,964,780,,
416417.0,-0.04378849267959595,315,30944,0.001,253.3,-1060.249755859375,247656,1.6435903310775757,2518.0436345000003,968,783,,
126758.765625,-0.22677096724510193,316,31011,0.001,260.4,-1141.0003662109375,248192,1.6672898530960083,2634.2142742799997,972,785,,
101494.84375,0.01669549196958542,316,31237,0.001,262.65,-1028.46630859375,250000,1.7195583581924438,2539.7629106599998,974,790,,
,,,,,,,250000,,,,,4070.2010781999998,163.2
150632.4375,0.02194501832127571,315,31247,0.001,259.88,-1074.5966796875,250080,1.7207305431365967,2596.4841935500003,976,792,,
109770.765625,0.31117749214172363,315,31450,0.001,257.57,-987.0975341796875,251704,1.806525707244873,2435.24404737,980,796,,
313015.125,-0.02373245358467102,316,31621,0.001,258.67,-980.39892578125,253072,1.7324756383895874,2498.93260931,984,800,,
253437.375,0.002658909186720848,316,31866,0.001,256.64,-1144.7874755859375,255032,1.6831061840057373,2445.02239966,988,806,,
232581.75,-0.07052837312221527,316,31953,0.001,267.94,-998.5226440429688,255728,1.6764522790908813,2161.7599803199996,992,808,,
137234.828125,0.187811940908432,316,32077,0.001,269.52,-1119.4913330078125,256720,1.6554640531539917,1960.0296396400001,996,811,,
131384.609375,-0.06465236097574234,316,32260,0.001,268.73,-989.1376342773438,258184,1.5837293863296509,2456.3462407600005,1000,816,,
109563.2734375,-0.07232768833637238,316,32342,0.001,273.32,-1096.5596923828125,258840,1.5917001962661743,2541.7409810100003,1004,817,,
34826.3125,0.035295743495225906,316,32445,0.001,269.37,-1098.935546875,259664,1.5864537954330444,2892.15613667,1008,820,,
512280.3125,-0.006102614104747772,316,32487,0.001,270.04,-1021.4794921875,260000,1.5888973474502563,2868.30223603,1009,821,,
,,,,,,,260000,,,,,-2057.9505832,453.8
21189.4609375,0.0025744102895259857,315,32582,0.001,275.46,-1099.9930419921875,260760,1.5930622816085815,3022.78847432,1012,826,,
17442.59765625,0.12077212333679199,315,32707,0.001,279.05,-970.650390625,261760,1.5907325744628906,3095.07090243,1016,829,,
275181.9375,0.0495455265045166,315,32782,0.001,281.38,-998.874267578125,262360,1.5542927980422974,3288.9266421099996,1020,831,,
194649.84375,0.07579674571752548,315,32821,0.001,281.26,-1056.53076171875,262672,1.5308482646942139,3026.79533809,1024,832,,
86732.96875,0.15878093242645264,315,32875,0.001,274.76,-1072.310546875,263104,1.5003983974456787,3303.6708595100004,1028,833,,
24154.08203125,0.07581157237291336,315,32937,0.001,266.25,-1013.423583984375,263600,1.4751352071762085,3430.22465302,1032,834,,
92901.2109375,0.04941195249557495,315,33076,0.001,260.69,-1027.056884765625,264712,1.4693629741668701,3507.3241334399995,1036,838,,
98257.984375,-0.1898396760225296,315,33199,0.001,250.46,-1162.806396484375,265696,1.4970474243164062,3676.09713706,1040,840,,
241338.96875,0.09184074401855469,316,33262,0.001,252.17,-1231.61181640625,266200,1.524577021598816,3787.3320689300003,1044,842,,
32305.78515625,-0.1933581531047821,316,33467,0.001,249.46,-1171.52734375,267840,1.6310858726501465,3835.56673383,1048,847,,
23707.41796875,0.060604896396398544,316,33651,0.001,248.23,-1144.69580078125,269312,1.6312006711959839,3815.655281220001,1052,851,,
102550.765625,0.02565932273864746,316,33708,0.001,248.01,-1230.1953125,269768,1.6151295900344849,3524.25216334,1056,852,,
148607.40625,-0.06651847064495087,316,33737,0.001,248.01,-1080.221435546875,270000,1.6101232767105103,3524.25216334,1056,853,,
,,,,,,,270000,,,,,7044.119325199999,131.6
113328.6796875,0.18392419815063477,316,33875,0.001,266.06,-1247.01611328125,271104,1.6128236055374146,3304.177492290001,1060,857,,
16168.3154296875,-0.12799066305160522,316,34003,0.001,263.62,-1266.269775390625,272128,1.6094582080841064,3212.4854118199996,1064,860,,
108542.171875,-0.2806587219238281,316,34133,0.001,261.87,-1278.4530029296875,273168,1.6617928743362427,3100.1369738699996,1068,863,,
295967.5,-0.17398276925086975,316,34199,0.001,254.28,-1227.89306640625,273696,1.7063688039779663,3140.7423807100004,1072,865,,
91625.5703125,-0.007729094475507736,316,34234,0.001,245.89,-1306.2838134765625,273976,1.7118622064590454,3392.6218857099993,1076,866,,
21330.91796875,-0.10963671654462814,316,34391,0.001,241.69,-1056.2750244140625,275232,1.8173545598983765,3413.1533704100007,1080,869,,
85085.671875,-0.02653767541050911,316,34425,0.001,242.01,-1217.197509765625,275504,1.8258005380630493,3602.6896290499994,1084,870,,
251267.375,0.3115244507789612,316,34579,0.001,235.2,-1399.985107421875,276736,1.752973198890686,4054.5290557499998,1088,874,,
67018.3515625,0.285678893327713,316,34751,0.001,226.95,-1298.541748046875,278112,1.6045002937316895,4257.37494207,1092,878,,
24580.61328125,0.11142603307962418,316,34837,0.001,225.44,-1216.4461669921875,278800,1.5507891178131104,4215.45795874,1096,880,,
266730.25,0.008707290515303612,316,34987,0.001,225.44,-1256.1617431640625,280000,1.5020817518234253,4215.45795874,1096,883,,
,,,,,,,280000,,,,,1815.2792591999998,228.0
35302.53515625,-0.14770300686359406,316,35042,0.001,227.37,-1294.3455810546875,280440,1.5076645612716675,4151.54538542,1100,886,,
101272.234375,0.09247612953186035,316,35133,0.001,223.34,-1261.1898193359375,281168,1.4974671602249146,3921.10266941,1104,888,,
17216.126953125,0.13163092732429504,316,35186,0.001,230.12,-1348.10205078125,281592,1.4869028329849243,3613.87261368,1108,890,,
330952.0,-0.15183135867118835,316,35330,0.001,220.06,-1374.0181884765625,282744,1.4883588552474976,3447.3482007000002,1112,893,,
211698.9375,-0.07293780148029327,316,35500,0.001,219.68,-1384.2508544921875,284104,1.6215027570724487,3482.577292050001,1116,897,,
21724.1328125,-0.004026822745800018,316,35708,0.001,220.7,-1367.7332763671875,285768,1.6652363538742065,3321.72175483,1120,902,,
86322.25,0.031614016741514206,316,35800,0.001,226.37,-1296.440185546875,286504,1.6621156930923462,3609.6188886200002,1124,904,,
22057.2734375,0.07827159017324448,316,35969,0.001,231.07,-1317.54931640625,287856,1.6768580675125122,3492.359481849999,1128,908,,
145288.984375,0.11036168783903122,316,35985,0.001,244.08,-1407.652587890625,287984,1.677478313446045,3617.4225347700003,1132,908,,
30635.8359375,0.12384430319070816,317,36237,0.001,244.78,-1332.254150390625,290000,1.5564332008361816,3739.8325118000002,1135,914,,
,,,,,,,290000,,,,,-8267.5221296,1000.0
89993.359375,0.12943893671035767,314,36276,0.001,248.15,-1296.42138671875,290312,1.534031629562378,3492.02040904,1136,922,,
190493.28125,-0.05139342322945595,314,36425,0.001,253.18,-1344.72509765625,291504,1.5200461149215698,3333.99745632,1140,926,,
303788.0,-0.32024845480918884,314,36519,0.001,249.18,-1355.8804931640625,292256,1.5502192974090576,3205.9223432999993,1144,928,,
95396.5078125,-0.21701675653457642,314,36555,0.001,253.84,-1470.034912109375,292544,1.57158362865448,3208.422601,1148,929,,
34070.75390625,-0.1471221148967743,314,36739,0.001,253.74,-1381.733642578125,294016,1.7272506952285767,3116.015165269999,1152,933,,
32310.22265625,-0.13693536818027496,314,36793,0.001,266.33,-1356.5806884765625,294448,1.7727923393249512,3312.73402611,1156,934,,
186762.40625,0.28150373697280884,315,37028,0.001,250.8,-1421.4276123046875,296328,1.7728134393692017,3759.5182655599997,1160,939,,
29434.02734375,0.16097790002822876,315,37084,0.001,247.97,-1374.0169677734375,296776,1.739852786064148,3715.796512720001,1164,940,,
24648.994140625,0.28019171953201294,315,37154,0.001,247.78,-1405.4166259765625,297336,1.7030757665634155,3684.40705495,1168,942,,
260499.921875,0.15361014008522034,315,37252,0.001,243.03,-1384.51318359375,298120,1.6435271501541138,3480.12019569,1172,944,,
225127.625,-0.0875997394323349,315,37408,0.001,250.1,-1490.236328125,299368,1.6234263181686401,3089.1951112599995,1176,948,,
148072.6875,-0.10030189156532288,315,37487,0.001,251.12,-1596.3084716796875,300000,1.6440441608428955,2685.9288947799987,1179,950,,
,,,,,,,300000,,,,,371.2910282000001,343.8
365965.53125,0.1106579601764679,314,37626,0.001,251.26,-1520.2108154296875,301112,1.6090363264083862,2686.2933607799996,1180,956,,
227665.8125,-0.11902951449155807,314,37702,0.001,255.48,-1489.9482421875,301720,1.6049388647079468,2701.7295918299997,1184,957,,
27662.056640625,-0.17103907465934753,315,37809,0.001,255.41,-1396.126708984375,302576,1.6519465446472168,2727.31908868,1188,960,,
320706.8125,0.09581048786640167,315,37970,0.001,257.18,-1458.8133544921875,303864,1.71795654296875,2720.02280837,1192,964,,
27661.671875,0.0969531312584877,315,38150,0.001,261.11,-1478.076416015625,305304,1.6837183237075806,2750.2342031999997,1196,968,,
52994.65234375,-0.004792727530002594,315,38334,0.001,259.22,-1466.039306640625,306776,1.6894587278366089,2969.05550437,1200,972,,
186977.15625,0.1072923019528389,315,38517,0.001,259.48,-1537.642578125,308240,1.699953317642212,3171.8867078100006,1204,976,,
27122.63671875,0.06446506083011627,315,38649,0.001,264.7,-1468.6376953125,309296,1.638654351234436,3235.0050033499997,1208,979,,
125602.171875,0.22278131544589996,315,38737,0.001,270.71,-1490.3873291015625,310000,1.6035019159317017,3476.38505945,1211,981,,
,,,,,,,310000,,,,,-5008.3014676,343.2
289388.5625,0.2682134509086609,314,38747,0.001,269.54,-1499.723876953125,310080,1.5994715690612793,3504.6162593599993,1212,984,,
44545.43359375,-0.13606014847755432,315,38993,0.001,274.4,-1501.670654296875,312048,1.5873304605484009,3279.2265678100002,1216,990,,
92724.734375,-0.07872111350297928,315,39057,0.001,276.49,-1458.8572998046875,312560,1.6293548345565796,3257.14477466,1220,991,,
27771.08203125,0.0024927109479904175,315,39169,0.001,277.08,-1482.1038818359375,313456,1.682502031326294,2932.18702269,1224,994,,
335103.5,0.08203411102294922,315,39333,0.001,279.2,-1439.750732421875,314768,1.628556489944458,2845.38820378,1228,998,,
408729.09375,0.04489652067422867,315,39396,0.001,270.43,-1359.31494140625,315272,1.6114826202392578,2784.94039929,1232,999,,
340645.90625,-0.202674001455307,315,39626,0.001,265.73,-1348.31982421875,317112,1.5312906503677368,2918.9033079100004,1236,1005,,
