time/episodes,train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/n_updates,train/actor_loss,rollout/ep_rew_mean,time/fps,train/learning_rate,train/ent_coef,time/total_timesteps,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
768,334159.75,-0.03953026980161667,250.74,21469,-654.4261474609375,244.80051667999993,287,0.001,1.835507869720459,171856,596,,
772,203107.1875,-0.11379025876522064,250.92,21671,-557.6881713867188,630.42863684,288,0.001,1.783278226852417,173472,602,,
776,314774.5,-0.37673187255859375,249.93,21865,-706.642333984375,203.48202235000005,288,0.001,1.7935817241668701,175024,607,,
780,169286.9375,0.02477804571390152,252.04,21927,-654.036376953125,198.30080330999996,288,0.001,1.81329345703125,175520,608,,
784,514689.6875,0.1915966421365738,254.53,21973,-727.9971923828125,162.4410428500001,288,0.001,1.817726731300354,175888,609,,
788,128798.546875,-0.07249279320240021,241.63,22086,-656.8875732421875,-179.39399978000017,288,0.001,1.8359954357147217,176792,612,,
792,33556.09375,0.11177339404821396,242.64,22193,-635.5908203125,-104.57175322000016,288,0.001,1.8543452024459839,177648,615,,
796,144109.046875,0.4733242392539978,242.14,22253,-685.2159423828125,-57.09420643000007,288,0.001,1.8128124475479126,178128,617,,
800,46543.0078125,-0.11831457912921906,236.71,22344,-669.5174560546875,-303.9568312700001,288,0.001,1.7336736917495728,178856,619,,
804,29444.44140625,-0.06567488610744476,239.74,22466,-669.831298828125,-331.13340695000005,288,0.001,1.7108757495880127,179832,623,,
804,76704.546875,0.034548863768577576,239.74,22487,-758.888671875,-331.13340695000005,288,0.001,1.7167285680770874,180000,623,,
,,,,,,,,,,180000,,219.0,-620.8605824000001
808,230094.59375,0.042318232357501984,244.54,22724,-671.8404541015625,-363.72220514,287,0.001,1.6392638683319092,181896,631,,
812,26526.98828125,-0.17965683341026306,245.02,22849,-684.9471435546875,-341.38291499,288,0.001,1.5936472415924072,182896,634,,
816,418784.84375,-0.061452556401491165,245.16,22999,-524.4457397460938,-383.46112184000003,288,0.001,1.6814227104187012,184096,639,,
820,257411.765625,0.15455488860607147,254.54,23232,-720.3922119140625,-325.59436170999993,288,0.001,1.717529058456421,185960,645,,
824,200256.3125,0.02366448938846588,262.74,23323,-763.4844970703125,-176.53767171999982,288,0.001,1.6974968910217285,186688,647,,
828,143985.28125,0.07897033542394638,263.71,23456,-752.1834716796875,217.25110044000013,288,0.001,1.6881693601608276,187752,651,,
832,27483.666015625,-0.23535160720348358,265.89,23595,-673.18798828125,239.67387447,288,0.001,1.6498335599899292,188864,655,,
836,171036.015625,-0.14345909655094147,264.04,23733,-674.47509765625,-272.93216075000004,288,0.001,1.6841970682144165,189968,658,,
836,110605.171875,-0.2468111217021942,264.04,23737,-820.94140625,-272.93216075000004,288,0.001,1.6875708103179932,190000,658,,
,,,,,,,,,,190000,,255.4,-183.13075239999998
840,112241.328125,-0.044470321387052536,266.25,23877,-903.494384765625,-461.0282425,287,0.001,1.7440251111984253,191120,664,,
844,131903.78125,0.060348741710186005,264.43,23994,-740.4521484375,-121.73942447999998,287,0.001,1.7572569847106934,192056,667,,
848,37712.97265625,0.1562635898590088,264.34,24075,-704.7699584960938,-409.11134132,287,0.001,1.7493139505386353,192704,669,,
852,27830.68359375,-0.02011086791753769,256.86,24186,-705.063720703125,-377.53212583000015,287,0.001,1.7436572313308716,193592,672,,
856,37901.42578125,-0.14609447121620178,253.54,24312,-811.4356079101562,-191.40624739000006,287,0.001,1.7743971347808838,194600,675,,
860,35617.71875,-0.3012772798538208,252.47,24405,-713.4185791015625,22.159121089999964,288,0.001,1.8341988325119019,195344,678,,
864,58007.61328125,0.14072683453559875,260.1,24550,-743.5205078125,-2133.12931047,288,0.001,1.8316900730133057,196504,682,,
868,30268.3359375,0.05631101131439209,251.45,24711,-727.0668334960938,-1998.6512176199997,288,0.001,1.8039065599441528,197792,686,,
872,397320.75,-0.10153981298208237,258.14,24802,-726.6785888671875,-2117.4954000499997,288,0.001,1.7938376665115356,198520,688,,
876,323796.6875,-0.13998261094093323,255.7,24897,-841.6063232421875,-1917.8378130399997,288,0.001,1.7836209535598755,199280,691,,
880,130596.40625,-0.021812543272972107,253.8,24968,-825.0933837890625,-1230.3928319099998,288,0.001,1.7971839904785156,199848,693,,
880,250402.5625,-0.0030087903141975403,253.8,24987,-824.103515625,-1230.3928319099998,288,0.001,1.8012235164642334,200000,693,,
,,,,,,,,,,200000,,817.2,-22767.723187400003
884,40036.20703125,-0.30755937099456787,247.6,25071,-777.415283203125,-1226.8418334100002,285,0.001,1.804754376411438,200672,703,,
888,140021.4375,-0.08913104981184006,252.32,25264,-698.5989990234375,-1021.5735511700001,285,0.001,1.9128332138061523,202216,708,,
892,24033.845703125,0.31218087673187256,254.64,25407,-879.4285888671875,-847.4602061799998,285,0.001,1.8180903196334839,203360,711,,
896,46135.21875,-0.27742719650268555,252.77,25526,-744.07470703125,-586.5181976799997,285,0.001,1.794303297996521,204312,714,,
900,131286.390625,-0.29196327924728394,256.63,25599,-880.0345458984375,-1587.1081967300001,285,0.001,1.8370221853256226,204896,716,,
904,457302.625,0.13051266968250275,263.31,25829,-745.6224975585938,-1591.65347288,286,0.001,1.845960259437561,206736,722,,
908,143590.71875,0.042378950864076614,260.57,25875,-656.209716796875,-1278.9366576,286,0.001,1.833178162574768,207104,723,,
912,24005.890625,0.1462213546037674,255.97,25974,-933.0066528320312,-1437.15322158,286,0.001,1.8621057271957397,207896,726,,
916,204874.0625,-0.11675041168928146,249.33,26068,-738.4358520507812,-1189.3386748499997,285,0.001,1.8653250932693481,208648,729,,
920,124229.375,0.22012226283550262,242.95,26195,-770.3714599609375,-1450.4310123499995,285,0.001,1.874807596206665,209664,733,,
923,220850.890625,0.013768238946795464,235.24,26237,-909.1148681640625,-1499.4701678699994,286,0.001,1.8683018684387207,210000,734,,
,,,,,,,,,,210000,,651.8,-16457.8447486
924,266767.0,-0.027052024379372597,235.1,26256,-877.193359375,-1478.5174375,283,0.001,1.8712244033813477,210152,740,,
928,238742.15625,-0.05468388646841049,239.96,26401,-746.1535034179688,-1917.13096707,283,0.001,1.9057540893554688,211312,744,,
932,50270.46875,0.5798773765563965,236.19,26548,-908.5302124023438,-2081.7846981,284,0.001,1.9889880418777466,212488,748,,
936,182090.546875,0.29724761843681335,233.71,26756,-778.12060546875,-1698.0892293699999,284,0.001,1.8112940788269043,214152,753,,
940,213934.1875,0.010009795427322388,236.62,26967,-645.4306030273438,-1593.08554945,284,0.001,1.7607216835021973,215840,758,,
944,60270.7421875,-0.19696833193302155,245.03,27064,-797.0272216796875,-1938.1827925499992,284,0.001,1.7572463750839233,216616,761,,
948,230272.078125,-0.4261442720890045,250.67,27191,-828.9588012695312,-1760.4586991799993,284,0.001,1.8083420991897583,217632,764,,
952,251707.640625,0.38633716106414795,256.04,27418,-792.1651611328125,-1729.5042003599997,284,0.001,1.8784703016281128,219448,770,,
953,283800.6875,0.3391619920730591,258.13,27487,-828.9593505859375,-1790.9777991199996,284,0.001,1.8253660202026367,220000,772,,
,,,,,,,,,,220000,,117.2,1104.0139065999997
956,40690.9453125,0.03578531742095947,264.48,27754,-829.3840942382812,-1639.7440526999999,284,0.001,1.8657840490341187,222136,780,,
960,148897.1875,-0.2798480689525604,272.89,27844,-788.5828857421875,-1566.4907951199996,284,0.001,1.897193431854248,222856,782,,
964,104583.3515625,0.18164269626140594,264.33,27935,-916.3587646484375,667.1713596800004,284,0.001,1.9295333623886108,223584,784,,
968,279536.3125,-0.1341012418270111,271.01,28070,-858.7222900390625,525.9486939200001,284,0.001,1.8509674072265625,224664,788,,
972,227906.53125,-0.18689405918121338,265.89,28185,-809.79931640625,328.7551517600002,285,0.001,1.9062424898147583,225584,791,,
976,255225.96875,-0.1632060706615448,268.61,28231,-729.2872924804688,-28.681084389999892,285,0.001,1.9301975965499878,225952,792,,
980,130794.953125,0.3807254433631897,272.8,28398,-828.7465209960938,-364.01057267,285,0.001,1.8762706518173218,227288,796,,
984,155732.125,0.21003147959709167,273.63,28581,-908.3710327148438,-471.5161600899999,285,0.001,1.7109805345535278,228752,801,,
988,183659.4375,-0.24523547291755676,273.59,28721,-855.472900390625,-560.6484746599999,285,0.001,1.7075889110565186,229872,805,,
988,137714.171875,-0.19429634511470795,273.59,28737,-814.532958984375,-560.6484746599999,285,0.001,1.7151230573654175,230000,805,,
,,,,,,,,,,230000,,111.6,-2709.7085758000003
992,39213.50390625,-0.2090376913547516,277.11,28819,-826.3214721679688,-743.36878999,285,0.001,1.7652016878128052,230656,809,,
996,34178.82421875,0.04826335608959198,280.45,28964,-835.835205078125,-947.62928871,285,0.001,1.799896240234375,231816,812,,
1000,124979.3203125,-0.2044159173965454,280.12,29104,-868.3001708984375,479.00055360000005,285,0.001,1.7802869081497192,232936,816,,
1004,130696.6875,-0.03412912040948868,276.59,29163,-854.27734375,326.09288992999996,285,0.001,1.7918363809585571,233408,817,,
1008,136722.984375,-0.040219180285930634,280.85,29376,-731.640380859375,316.6201342499999,285,0.001,1.7860581874847412,235112,823,,
1012,354889.125,-0.088311105966568,282.37,29483,-827.0399169921875,95.06169757999996,285,0.001,1.7753267288208008,235968,825,,
1016,208926.875,0.31836628913879395,286.25,29582,-904.3919677734375,7.555164659999946,285,0.001,1.77214515209198,236760,828,,
1020,41937.78125,0.2013033777475357,285.25,29780,-834.3414306640625,185.52501249999997,285,0.001,1.6834627389907837,238344,833,,
1024,182307.046875,-0.1424110233783722,290.42,29908,-740.1768188476562,251.18644873999995,285,0.001,1.686619520187378,239368,837,,
1026,373157.375,-0.2238048017024994,291.39,29987,-872.2982788085938,491.7437340799999,285,0.001,1.7327427864074707,240000,839,,
,,,,,,,,,,240000,,540.6,-28007.022197200004
1028,102033.2890625,-0.13155359029769897,291.3,30015,-826.8365478515625,459.6370975699999,284,0.001,1.7401728630065918,240224,845,,
1032,32886.78515625,-0.07935985177755356,289.94,30230,-773.9473876953125,707.2436044499998,284,0.001,1.7152862548828125,241944,850,,
1036,110843.40625,0.09640201181173325,293.52,30327,-771.698486328125,673.0416793299999,284,0.001,1.7304177284240723,242720,853,,
1040,143914.765625,0.21241994202136993,290.43,30400,-778.553466796875,469.66599790999993,284,0.001,1.7037900686264038,243304,855,,
1044,215651.03125,-0.00142761692404747,290.18,30681,-788.7470703125,641.8830043299998,284,0.001,1.6332921981811523,245552,862,,
1048,21827.681640625,-0.12704478204250336,283.1,30822,-893.713623046875,445.85147764999994,284,0.001,1.6857811212539673,246680,865,,
1052,33278.1796875,-0.7689858675003052,278.07,30982,-836.34423828125,421.52459369000013,284,0.001,1.8571099042892456,247960,870,,
1056,167153.0625,0.3001357316970825,270.52,31162,-913.9595947265625,539.01675819,284,0.001,1.9767273664474487,249400,875,,
1060,233376.375,0.10203999280929565,272.15,31230,-760.864501953125,644.73415766,284,0.001,1.9194167852401733,249944,877,,
1061,335324.4375,0.3583086133003235,273.22,31237,-689.854736328125,636.3716528599999,284,0.001,1.9117282629013062,250000,877,,
,,,,,,,,,,250000,,407.2,-1709.5563536000002
1064,118506.15625,0.14649131894111633,277.61,31327,-843.5208740234375,-1343.4990113200004,283,0.001,1.8404206037521362,250720,883,,
1068,424041.5625,0.03624296933412552,271.22,31524,-745.177734375,-1052.57882283,283,0.001,1.751793384552002,252296,888,,
1072,135280.328125,0.04456714540719986,279.01,31677,-818.0423583984375,-943.1978119400001,283,0.001,1.7193430662155151,253520,892,,
1076,29284.810546875,-0.3813026547431946,278.07,31797,-828.9378662109375,-805.1188793200004,284,0.001,1.7101267576217651,254480,895,,
1080,372155.75,0.02515099197626114,281.58,31897,-786.115478515625,-402.95517013000034,284,0.001,1.7571028470993042,255280,898,,
1084,48272.58203125,0.21143563091754913,278.5,32086,-870.5533447265625,-236.29093730000037,284,0.001,1.7033954858779907,256792,903,,
1088,148843.578125,0.235393226146698,282.8,32377,-780.0172729492188,-305.79821307000043,284,0.001,1.596885085105896,259120,910,,
1090,118571.09375,-0.04719843715429306,279.94,32487,-778.2845458984375,-244.46320656000054,284,0.001,1.5906978845596313,260000,913,,
,,,,,,,,,,260000,,816.0,-3289.9133347999996
1092,174794.21875,-0.17913323640823364,291.5,32579,-830.43896484375,-220.12092927000023,282,0.001,1.6112900972366333,260736,923,,
1096,211302.375,-0.05925636366009712,297.61,32675,-989.8746948242188,-89.71784639000006,282,0.001,1.6253814697265625,261504,925,,
1100,241716.859375,0.04353651776909828,296.47,32759,-753.8153076171875,-151.29168701000015,282,0.001,1.6388722658157349,262176,927,,
1104,28138.01171875,0.011170543730258942,289.55,32829,-936.569580078125,-25.436557170000246,282,0.001,1.646755576133728,262736,929,,
1108,37960.8828125,0.058973528444767,284.84,32876,-859.86328125,-170.09498903,282,0.001,1.6467546224594116,263112,930,,
1112,421036.9375,-0.14083774387836456,289.27,33128,-945.5702514648438,-5.999031879999929,282,0.001,1.6669750213623047,265128,936,,
1116,95350.28125,0.3665602505207062,292.49,33233,-854.710693359375,52.84953619999975,283,0.001,1.6798290014266968,265968,939,,
1120,155931.5625,0.18556134402751923,289.37,33305,-864.642822265625,-172.4074548200003,283,0.001,1.648255705833435,266544,941,,
1124,181355.65625,-0.16353961825370789,288.04,33477,-949.1781616210938,-204.8677428500003,283,0.001,1.6003493070602417,267920,945,,
1128,301696.4375,0.16924457252025604,283.77,33570,-851.3280029296875,-473.79543346000014,283,0.001,1.6302478313446045,268664,948,,
1132,30350.5859375,0.20834234356880188,279.62,33651,-825.68603515625,-692.9134424500002,283,0.001,1.614251971244812,269312,950,,
1136,34205.66796875,0.12571437656879425,277.05,33721,-877.0447998046875,-836.6140827700004,283,0.001,1.5942007303237915,269872,952,,
1136,215198.0625,-0.032526664435863495,277.05,33737,-899.6265869140625,-836.6140827700004,283,0.001,1.5916472673416138,270000,952,,
,,,,,,,,,,270000,,256.6,4266.5393688
1140,193545.453125,-0.11202210187911987,276.17,33908,-837.1142578125,-673.6764903100004,282,0.001,1.583140254020691,271368,959,,
1144,170616.125,0.16827073693275452,274.13,34036,-924.8333740234375,-1079.1021323700002,282,0.001,1.5553325414657593,272392,962,,
1148,120572.1171875,0.21472707390785217,272.81,34185,-866.656494140625,-790.6313630200004,283,0.001,1.444047212600708,273584,966,,
1152,27257.2109375,0.0266583114862442,277.4,34517,-876.27734375,-636.4114704200001,283,0.001,1.4888230562210083,276240,974,,
1156,156500.578125,0.10765209794044495,287.26,34577,-889.9449462890625,-808.0311586100003,283,0.001,1.4746800661087036,276720,976,,
1160,198198.46875,-0.3945046663284302,272.21,34740,-959.3458251953125,-962.5057969300003,283,0.001,1.4966579675674438,278024,980,,
1163,43023.57421875,0.0053323619067668915,282.94,34987,-904.6759033203125,-839.1773578000002,283,0.001,1.7587592601776123,280000,987,,
,,,,,,,,,,280000,,435.6,1221.9113807999997
1164,26065.56640625,-0.06293155252933502,275.51,34992,-837.3895874023438,1171.81119227,282,0.001,1.7597978115081787,280040,991,,
1168,28912.501953125,0.15336869657039642,281.36,35080,-954.5720825195312,1129.7754527499999,282,0.001,1.7593531608581543,280744,993,,
1172,124687.375,0.3784470856189728,285.06,35243,-816.4468994140625,1018.93744789,282,0.001,1.6619277000427246,282048,997,,
1176,23461.26171875,0.07259833067655563,286.65,35432,-883.72265625,848.0811136699998,282,0.001,1.5124379396438599,283560,1002,,
1180,143714.234375,-0.09401573240756989,287.6,35521,-857.3572998046875,729.8278178099998,282,0.001,1.4830220937728882,284272,1004,,
1184,138422.5625,-0.060424428433179855,292.64,35726,-938.8368530273438,835.3810331,282,0.001,1.5037322044372559,285912,1010,,
1188,127238.1875,-0.06236543506383896,297.08,35944,-776.1610107421875,776.1158706900002,283,0.001,1.5687540769577026,287656,1016,,
1191,410810.8125,-0.051793619990348816,292.64,36237,-793.5289916992188,749.9712963000003,283,0.001,1.6238981485366821,290000,1023,,
,,,,,,,,,,290000,,213.6,-323.86597120000016
1192,25588.384765625,-0.05694015324115753,292.66,36267,-858.9263916015625,699.3356591800001,282,0.001,1.6263678073883057,290240,1026,,
1196,72007.296875,0.016925543546676636,299.08,36335,-922.4099731445312,432.65834630999996,282,0.001,1.6250652074813843,290784,1028,,
1200,56064.5546875,-0.23143449425697327,297.16,36480,-1010.947998046875,370.38316714999996,282,0.001,1.7073681354522705,291944,1032,,
1204,137806.4375,0.05262724310159683,300.67,36715,-943.385986328125,472.90630739,282,0.001,1.7873889207839966,293824,1039,,
1208,33184.484375,-0.15703126788139343,304.12,36825,-976.6239013671875,324.7792522899999,282,0.001,1.795629858970642,294704,1041,,
1212,34804.53125,0.33936458826065063,306.06,36869,-841.1876220703125,432.95957196999996,282,0.001,1.7901109457015991,295056,1042,,
1216,32690.32421875,0.27120718359947205,301.52,37039,-845.828857421875,283.15946986,282,0.001,1.6565220355987549,296416,1047,,
1220,338942.28125,0.24910904467105865,302.38,37204,-926.129638671875,405.3429407399999,283,0.001,1.5578821897506714,297736,1052,,
1224,139663.203125,-0.22058039903640747,307.73,37424,-748.9481201171875,377.70821142,283,0.001,1.5568820238113403,299496,1057,,
1224,110865.84375,-0.29915422201156616,307.73,37487,-896.1332397460938,377.70821142,283,0.001,1.607047200202942,300000,1059,,
,,,,,,,,,,300000,,397.0,-9913.311056800001
1228,221711.421875,0.30406656861305237,316.21,37862,-821.7874145507812,576.4972603599998,282,0.001,1.7614693641662598,303000,1072,,
1232,153159.65625,0.2751268148422241,331.96,37993,-842.4844970703125,290.2560181599998,282,0.001,1.6876522302627563,304048,1076,,
1236,248431.9375,0.16538375616073608,341.27,38060,-821.6495971679688,182.84941741,282,0.001,1.6688637733459473,304584,1078,,
1240,47256.65625,0.09345875680446625,344.42,38120,-700.1285400390625,-50.263010279999996,282,0.001,1.6530810594558716,305064,1079,,
