train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef,rollout/ep_rew_mean,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
103833.25,338.08,230352,0.001,28781,1.5900020599365234,-527.53548222,0.08738750219345093,271,660,847,-1195.9033203125,,
7181.2353515625,344.76,231360,0.001,28907,1.5301685333251953,-549.77682483,0.23540449142456055,271,664,850,-1194.465576171875,,
28430.796875,356.18,234512,0.001,29301,1.327856183052063,-463.7395410399996,-0.11237698793411255,272,668,861,-1170.4560546875,,
131597.0,365.0,235520,0.001,29427,1.404981255531311,-422.2036390999997,-0.25096383690834045,272,672,864,-1220.77197265625,,
14109.8076171875,371.29,238568,0.001,29808,1.5659862756729126,-318.59888381,-0.0023724082857370377,272,676,875,-1361.72119140625,,
26173.33984375,365.2,239544,0.001,29930,1.5330904722213745,-404.9695894299999,0.28067201375961304,272,680,878,-1230.21875,,
143631.03125,363.65,240000,0.001,29987,1.5033262968063354,-117.8266832400001,0.26957976818084717,272,681,879,-1258.975341796875,,
,,240000,,,,,,,,,,769.4,-7285.5581084000005
128712.890625,368.02,240592,0.001,30061,1.4761232137680054,-224.34058253,0.10723882168531418,270,684,888,-1248.7197265625,,
154803.6875,376.78,241928,0.001,30228,1.4769377708435059,-478.6957826900001,-0.024732790887355804,270,688,892,-1286.43408203125,,
16850.3828125,386.72,244544,0.001,30555,1.4859588146209717,-371.0759092100001,-0.039349764585494995,271,692,901,-1192.831298828125,,
301402.6875,390.72,246616,0.001,30814,1.5650931596755981,-137.32337386000003,-0.24595069885253906,271,696,907,-1231.3489990234375,,
25261.91015625,374.97,247408,0.001,30913,1.5530954599380493,-40.945089610000025,0.14327490329742432,271,700,910,-1251.609619140625,,
16597.23046875,374.42,249440,0.001,31167,1.4398572444915771,-150.70256584000003,0.11218319833278656,272,704,916,-1272.2696533203125,,
96564.578125,377.07,250000,0.001,31237,1.4233710765838623,69.18690997000004,-0.015652794390916824,272,706,918,-1353.17333984375,,
,,250000,,,,,,,,,,218.6,4706.1069338
22836.03125,384.4,251232,0.001,31391,1.4149432182312012,251.45364434000007,0.0703161433339119,271,708,924,-1321.4117431640625,,
140636.71875,385.55,253104,0.001,31625,1.4430893659591675,565.5706960500002,0.10747776180505753,272,712,929,-1355.848876953125,,
11011.3046875,386.96,255128,0.001,31878,1.4257655143737793,667.8507157099999,0.06963689625263214,272,716,936,-1397.1099853515625,,
17468.44140625,396.61,256920,0.001,32102,1.47443687915802,983.9923450800001,-0.33815816044807434,272,720,941,-1381.01220703125,,
170507.6875,402.78,258752,0.001,32331,1.5525872707366943,1317.19572403,-0.01957642287015915,273,724,947,-1369.5777587890625,,
29257.44921875,402.95,259904,0.001,32475,1.511126160621643,1527.7732604999997,0.030467242002487183,273,728,951,-1437.47314453125,,
197989.34375,402.95,260000,0.001,32487,1.5049279928207397,1527.7732604999997,0.36534056067466736,273,728,951,-1396.17919921875,,
,,260000,,,,,,,,,,442.6,1865.6689482000002
13910.181640625,408.07,261336,0.001,32654,1.4177550077438354,1619.2369386999999,0.07391892373561859,272,732,959,-1353.7218017578125,,
11865.130859375,418.21,263592,0.001,32936,1.3974374532699585,1853.6089961799998,0.03696749731898308,272,736,966,-1498.98779296875,,
16172.3515625,411.59,265776,0.001,33209,1.4557433128356934,1866.6661268100004,-0.15130195021629333,273,740,973,-1569.929443359375,,
177034.125,409.31,266384,0.001,33285,1.50633704662323,1884.1665683300005,-0.4311704933643341,273,744,975,-1613.05615234375,,
172342.21875,418.93,269224,0.001,33640,1.7057915925979614,1867.8644952100003,-0.08075306564569473,273,748,984,-1572.5977783203125,,
258453.78125,418.93,270000,0.001,33737,1.7093039751052856,1867.8644952100003,0.19511805474758148,273,748,987,-1601.32373046875,,
,,270000,,,,,,,,,,572.2,3128.8740694
17857.375,428.7,272200,0.001,34012,1.7863553762435913,1578.8286340999998,-0.30699533224105835,272,752,999,-1631.6480712890625,,
30267.6796875,446.4,274440,0.001,34292,1.752695083618164,1352.46686338,0.1916799247264862,272,756,1006,-1547.661865234375,,
126167.90625,464.11,277224,0.001,34640,1.538093090057373,1315.5150170699997,0.10996632277965546,272,760,1015,-1562.7633056640625,,
16032.2734375,468.24,279352,0.001,34906,1.4820460081100464,935.66709597,-0.01973150670528412,273,764,1022,-1457.065673828125,,
159311.046875,469.84,280000,0.001,34987,1.5048924684524536,699.4878947999996,-0.19681906700134277,273,765,1024,-1408.2447509765625,,
,,280000,,,,,,,,,,931.4,-3879.2764378
158787.8125,478.08,282712,0.001,35326,1.5588353872299194,719.7503981399999,0.21661049127578735,271,768,1041,-1396.1650390625,,
130267.171875,487.96,283960,0.001,35482,1.500223159790039,636.8208335700002,0.04983856528997421,271,772,1045,-1439.09521484375,,
110641.5234375,475.59,286528,0.001,35803,1.5060315132141113,508.77236147,0.040980540215969086,271,776,1054,-1554.141357421875,,
19734.12890625,484.8,287704,0.001,35950,1.4584898948669434,527.7400700400001,0.19348612427711487,271,780,1058,-1565.04052734375,,
143053.15625,492.63,289224,0.001,36140,1.4196058511734009,679.6926534500001,0.04841671139001846,272,784,1063,-1539.806396484375,,
314563.5,492.63,290000,0.001,36237,1.426498293876648,679.6926534500001,-0.09538337588310242,272,784,1065,-1548.15771484375,,
,,290000,,,,,,,,,,428.0,565.7747832000001
17589.58984375,484.72,290688,0.001,36323,1.4691383838653564,1257.89650738,-0.12543337047100067,271,788,1071,-1601.219482421875,,
28922.796875,472.45,291544,0.001,36430,1.518768310546875,1072.1155904,-0.15767720341682434,271,792,1074,-1574.70654296875,,
113029.125,459.27,292712,0.001,36576,1.5342121124267578,739.0111142100002,-0.19635756313800812,271,796,1078,-1621.106689453125,,
417017.53125,487.98,298640,0.001,37317,1.5372320413589478,823.3296060300001,0.0074548497796058655,272,800,1097,-1626.4661865234375,,
13563.41796875,499.12,299048,0.001,37368,1.5362820625305176,927.6535960100002,-0.03063499927520752,272,804,1099,-1642.7889404296875,,
12699.384765625,505.47,300000,0.001,37487,1.5483275651931763,859.4249899100002,-0.1833270788192749,272,805,1102,-1677.203857421875,,
,,300000,,,,,,,,,,1000.0,-16073.420374600002
10642.44140625,501.53,300968,0.001,37608,1.636959433555603,760.9102067900001,-0.307159960269928,270,808,1114,-1658.8629150390625,,
19754.345703125,491.99,303784,0.001,37960,1.552721619606018,790.43111434,0.18192656338214874,270,812,1123,-1538.73046875,,
342047.8125,500.98,306048,0.001,38243,1.39383065700531,923.7352291900002,0.059294864535331726,270,816,1130,-1557.8228759765625,,
244731.078125,499.4,307816,0.001,38464,1.4275625944137573,895.71582205,-0.020365770906209946,270,820,1136,-1581.375,,
196578.78125,500.54,309224,0.001,38640,1.4527902603149414,581.41895361,0.045369088649749756,270,824,1141,-1501.0751953125,,
24373.7265625,503.33,310000,0.001,38737,1.4432584047317505,563.94766145,-0.08205819129943848,271,825,1143,-1485.417236328125,,
,,310000,,,,,,,,,,458.6,4869.251578
18018.7734375,504.05,310744,0.001,38830,1.4329955577850342,710.5899077299999,0.05624154210090637,270,828,1150,-1557.28857421875,,
187370.453125,513.24,311488,0.001,38923,1.4147849082946777,459.6503701399999,-0.04158196598291397,270,832,1152,-1612.131591796875,,
171234.125,505.9,313392,0.001,39161,1.361640453338623,387.60087972999986,-0.06770547479391098,270,836,1159,-1571.1778564453125,,
87338.7265625,501.03,314912,0.001,39351,1.3568036556243896,110.2170888799999,0.0037130042910575867,270,840,1164,-1595.383056640625,,
157343.703125,500.27,316872,0.001,39596,1.3945980072021484,251.11822045,-0.023457417264580727,270,844,1170,-1572.627685546875,,
20644.4453125,505.04,320000,0.001,39987,1.3328443765640259,414.99952302999986,0.029594792053103447,270,847,1181,-1580.8316650390625,,
,,320000,,,,,,,,,,678.4,2005.0810206
93303.4375,509.92,320256,0.001,40019,1.3331252336502075,420.5673859100001,-0.06071393936872482,269,848,1188,-1605.97119140625,,
12254.416015625,504.33,322352,0.001,40281,1.4604034423828125,810.41379229,-0.11683639138936996,269,852,1195,-1586.5162353515625,,
237352.0625,496.71,324264,0.001,40520,1.5088988542556763,1028.13392391,-0.13118977844715118,269,856,1201,-1666.231689453125,,
12831.271484375,489.31,324872,0.001,40596,1.5327433347702026,-1347.24564095,0.020020850002765656,269,860,1204,-1698.771484375,,
190479.375,484.65,327168,0.001,40883,1.5526930093765259,-572.0313944599999,0.1298963725566864,270,864,1211,-1737.9249267578125,,
158771.734375,472.81,329624,0.001,41190,1.6585040092468262,-712.0982424900001,0.042716994881629944,270,868,1219,-1844.950927734375,,
17805.99609375,465.01,330000,0.001,41237,1.6658867597579956,-863.2959868300001,0.05732158571481705,270,870,1220,-1880.18115234375,,
,,330000,,,,,,,,,,345.6,-7658.0408434
165752.40625,465.88,333160,0.001,41632,1.5310693979263306,-736.0238848800003,-0.32204779982566833,269,872,1234,-1707.572265625,,
218227.296875,484.39,335528,0.001,41928,1.6720366477966309,-1114.9836380900006,-0.07916279882192612,270,876,1242,-1634.7303466796875,,
78163.234375,487.03,337624,0.001,42190,1.6095128059387207,-1097.4813510999998,0.19882093369960785,270,880,1249,-1654.113525390625,,
172696.90625,495.68,338648,0.001,42318,1.6442352533340454,-1178.4900978699998,-0.006194315850734711,270,884,1252,-1684.706298828125,,
165474.625,505.81,340000,0.001,42487,1.7198982238769531,-1345.84476506,-0.291095495223999,270,886,1256,-1690.5228271484375,,
,,340000,,,,,,,,,,661.6,-23874.5418072
365849.5,505.33,341400,0.001,42662,1.742904782295227,-1492.02212763,-0.04983050748705864,269,888,1267,-1604.6678466796875,,
18605.306640625,511.89,342328,0.001,42778,1.7485816478729248,-1293.9430753000001,0.11191080510616302,269,892,1270,-1622.3831787109375,,
163931.125,530.11,347976,0.001,43484,1.4983209371566772,-1681.8723403600002,-0.09015145152807236,269,896,1289,-1783.91357421875,,
103093.8515625,532.54,350000,0.001,43737,1.5927597284317017,-1791.8671120400004,0.18903464078903198,270,899,1295,-1787.1534423828125,,
,,350000,,,,,,,,,,657.0,-8884.539595999999
17861.384765625,534.72,350328,0.001,43778,1.5785783529281616,-1761.9943833800003,0.31576377153396606,268,900,1302,-1828.06494140625,,
97324.40625,535.45,352616,0.001,44064,1.4802908897399902,-1714.8061531500007,0.15900389850139618,269,904,1310,-1760.0263671875,,
15658.4697265625,533.99,355384,0.001,44410,1.449018120765686,-1860.7473939800004,-0.21181035041809082,269,908,1319,-1721.999267578125,,
184211.53125,541.63,358152,0.001,44756,1.5232473611831665,-1805.5121583200005,-0.25439339876174927,269,912,1328,-1741.48583984375,,
16099.54296875,550.89,359344,0.001,44905,1.5778264999389648,-2326.8463666400003,-0.0349283367395401,269,916,1332,-1722.039794921875,,
341613.5,542.9,360000,0.001,44987,1.589678168296814,-2464.29721082,-0.13009320199489594,269,917,1334,-1605.55078125,,
,,360000,,,,,,,,,,1000.0,-47794.2382172
16935.484375,549.41,363904,0.001,45475,1.6188361644744873,-2289.1042868100003,-0.30343687534332275,268,920,1356,-1759.19921875,,
23309.12890625,567.33,365552,0.001,45681,1.599289894104004,-2453.01981824,0.22204652428627014,268,924,1362,-1652.1646728515625,,
9233.7060546875,573.52,367984,0.001,45985,1.5787955522537231,-2515.89321828,0.12115032970905304,268,928,1370,-1675.51904296875,,
22618.66796875,567.33,370000,0.001,46237,1.630043387413025,-2280.1329652500003,-0.3048893213272095,268,931,1376,-1734.708740234375,,
,,370000,,,,,,,,,,1000.0,-50309.962031999996
160858.125,573.65,372568,0.001,46558,1.6540049314498901,-2315.94589775,0.12843738496303558,266,932,1395,-1912.22900390625,,
67553.796875,591.34,373208,0.001,46638,1.636657953262329,-2300.0655991299996,0.03547913581132889,267,936,1397,-1818.3599853515625,,
29008.7421875,603.4,375400,0.001,46912,1.5469160079956055,-2108.06523187,0.2599067687988281,267,940,1404,-1795.948486328125,,
170873.53125,607.69,377408,0.001,47163,1.503393292427063,-2236.0199355600007,-0.03683038800954819,267,944,1411,-1791.35009765625,,
201436.109375,587.65,379048,0.001,47368,1.4557551145553589,-2268.0029235500006,0.17132915556430817,267,948,1416,-1839.8851318359375,,
53973.80859375,587.65,380000,0.001,47487,1.4141589403152466,-2268.0029235500006,0.0734538808465004,267,948,1419,-1809.9937744140625,,
,,380000,,,,,,,,,,800.4,-27847.800809400003
114480.21875,596.31,382152,0.001,47756,1.3281437158584595,-2416.841041740001,0.009407108649611473,266,952,1433,-1770.674560546875,,
12084.60546875,596.81,383608,0.001,47938,1.3292187452316284,-2427.01890885,-0.08287578076124191,266,956,1438,-1763.2005615234375,,
20329.6171875,611.65,388640,0.001,48567,1.3635478019714355,115.60174108000007,-0.06576336175203323,267,960,1455,-1723.0048828125,,
315506.5625,618.64,390000,0.001,48737,1.4866118431091309,81.28967898999994,-0.21373820304870605,267,961,1459,-1753.3367919921875,,
,,390000,,,,,,,,,,1000.0,-24984.6467434
12776.5263671875,635.64,391160,0.001,48882,1.5201913118362427,-11.739920000000156,0.030840802937746048,265,964,1472,-1740.610107421875,,
28340.4765625,629.04,392504,0.001,49050,1.5415425300598145,262.1644845899998,0.06469906866550446,265,968,1477,-1797.043701171875,,
185447.5625,633.93,394096,0.001,49249,1.4778436422348022,551.5951047199999,-0.010817088186740875,265,972,1482,-1622.220947265625,,
20968.50390625,618.59,395664,0.001,49445,1.457080364227295,791.7144432599999,-0.0372026190161705,265,976,1487,-1665.339599609375,,
133778.796875,621.41,399728,0.001,49953,1.3944188356399536,1303.4765423399995,-0.0001389235258102417,266,980,1500,-1792.365234375,,
83359.53125,613.29,400000,0.001,49987,1.4041080474853516,1623.1092921799998,-0.07494039833545685,266,982,1501,-1782.896240234375,,
,,400000,,,,,,,,,,850.2,-16861.8673994
156623.0,615.02,400816,0.001,50089,1.4008793830871582,1683.2594628699994,0.045572973787784576,265,984,1512,-1776.1954345703125,,
168858.421875,607.81,402136,0.001,50254,1.3940367698669434,1443.1205084399996,0.03283834084868431,265,988,1516,-1693.9443359375,,
99630.5546875,605.63,403352,0.001,50406,1.443468689918518,1647.8800257199996,-0.030159395188093185,265,992,1520,-1751.1279296875,,
163961.375,590.22,405016,0.001,50614,1.48104727268219,2344.2819639,-0.03731389343738556,265,996,1526,-1727.72705078125,,
31330.966796875,565.51,406104,0.001,50750,1.4990891218185425,2574.65251007,-0.13916319608688354,265,1000,1529,-1781.8277587890625,,
35043.5390625,569.57,410000,0.001,51237,1.4265785217285156,2176.5233371199997,0.17721733450889587,265,1003,1542,-1770.010498046875,,
,,410000,,,,,,,,,,893.2,1607.2423596
11000.341796875,569.57,411392,0.001,51411,1.4316027164459229,1964.1822691300001,0.0316198468208313,264,1004,1555,-1849.9561767578125,,
26396.173828125,579.6,413744,0.001,51705,1.3289345502853394,1894.99119542,-0.043206531554460526,264,1008,1562,-1918.388427734375,,
13434.201171875,578.45,414792,0.001,51836,1.3331992626190186,1431.9673374699998,-0.06462457776069641,264,1012,1565,-1814.0987548828125,,
179526.703125,570.5,417808,0.001,52213,1.2586891651153564,1697.0892934099998,-0.050015952438116074,265,1016,1575,-1763.76806640625,,
186182.9375,571.08,419392,0.001,52411,1.3690217733383179,1417.0819445099996,-0.08679983764886856,265,1020,1580,-1902.564697265625,,
21217.9375,565.49,420000,0.001,52487,1.4009077548980713,1832.7670714099995,0.027484554797410965,265,1022,1582,-1857.1064453125,,
,,420000,,,,,,,,,,738.0,-30028.256481200002
95876.96875,553.47,421624,0.001,52690,1.3637175559997559,1868.34289347,0.0034813061356544495,264,1024,1595,-1778.117919921875,,
13320.830078125,545.0,423432,0.001,52916,1.4385380744934082,1909.6799605499996,0.006874494254589081,264,1028,1600,-1783.8697509765625,,
17976.90625,550.46,425200,0.001,53137,1.4656686782836914,1718.9390177899998,-0.018242761492729187,264,1032,1606,-1629.75537109375,,
14177.21875,540.26,426288,0.001,53273,1.485131025314331,1696.10867012,0.07582192122936249,264,1036,1610,-1867.6142578125,,
195825.984375,529.11,429032,0.001,53616,1.37003493309021,2015.7932275399996,0.02625400573015213,265,1040,1618,-1801.8250732421875,,
16895.85546875,526.89,430000,0.001,53737,1.3576068878173828,2282.82349386,-0.055141936987638474,265,1043,1621,-1794.724365234375,,
,,430000,,,,,,,,,,708.4,-5163.9206536
14843.3564453125,529.81,432264,0.001,54020,1.3533451557159424,1998.9417467099995,-0.10737740248441696,264,1044,1635,-1801.72900390625,,
24373.748046875,552.36,434616,0.001,54314,1.3656361103057861,2012.03470294,-0.1247677430510521,264,1048,1643,-1831.8675537109375,,
80594.1796875,545.04,436712,0.001,54576,1.3991894721984863,2097.41508658,0.097341388463974,264,1052,1650,-1873.343505859375,,
24502.30078125,548.5,439088,0.001,54873,1.3831148147583008,2329.00159162,-0.05821988731622696,264,1056,1658,-1862.556396484375,,
406455.75,542.34,440000,0.001,54987,1.3886511325836182,2431.6747563999998,0.015653453767299652,264,1057,1661,-1909.8262939453125,,
,,440000,,,,,,,,,,954.6,-116479.34975059998
20204.69140625,541.13,441200,0.001,55137,1.416400671005249,1961.5653042200001,-0.13853596150875092,263,1060,1674,-1911.95166015625,,
70430.859375,527.9,444352,0.001,55531,1.4971387386322021,1598.46559908,0.022276192903518677,263,1064,1684,-1855.2901611328125,,
187443.0,539.69,446784,0.001,55835,1.4654638767242432,1252.00441966,-0.1902329921722412,263,1068,1692,-1915.3212890625,,
10283.8671875,541.8,448392,0.001,56036,1.4130926132202148,1183.66137689,0.17012062668800354,264,1072,1697,-1827.410888671875,,
11926.3974609375,543.57,450000,0.001,56237,1.3092105388641357,1515.958615,0.03753991425037384,264,1075,1702,-1794.284912109375,,
,,450000,,,,,,,,,,1000.0,-32749.390808000004
150893.40625,544.72,450248,0.001,56268,1.3057012557983398,1530.4627456300004,-0.012151680886745453,262,1076,1712,-1756.239990234375,,
105920.890625,553.23,455784,0.001,56960,1.3771071434020996,1081.4010953000004,-0.14708569645881653,263,1080,1731,-1786.8310546875,,
113988.78125,559.69,457824,0.001,57215,1.436295986175537,709.5846307200002,0.09507735073566437,263,1084,1737,-1803.6741943359375,,
181231.3125,572.13,458680,0.001,57322,1.4112536907196045,762.0666307200003,0.17875772714614868,263,1088,1740,-1806.177490234375,,
10135.705078125,566.62,460000,0.001,57487,1.410271406173706,1044.29284413,-0.11448527127504349,263,1090,1744,-1841.945556640625,,
,,460000,,,,,,,,,,1000.0,-47588.024525400004
18549.087890625,571.05,462048,0.001,57743,1.4946262836456299,984.2937562799998,-0.051504120230674744,262,1092,1761,-1762.251708984375,,
13880.5078125,579.53,462792,0.001,57836,1.5397554636001587,942.6954165199999,0.0540640614926815,262,1096,1764,-1829.3858642578125,,
86038.1328125,582.42,465360,0.001,58157,1.538383960723877,903.3064159799998,0.06444361060857773,262,1100,1772,-1810.970458984375,,
185546.75,578.36,466728,0.001,58328,1.5012038946151733,1407.3998269899996,-0.0923452228307724,262,1104,1776,-1829.984619140625,,
66083.125,560.4,467368,0.001,58408,1.5083508491516113,1726.501177,0.09948380291461945,262,1108,1778,-1932.9644775390625,,
473108.875,552.35,468816,0.001,58589,1.4809508323669434,1954.40540335,0.163667231798172,262,1112,1783,-1935.589111328125,,
13537.416015625,552.35,470000,0.001,58737,1.4761110544204712,1954.40540335,0.12778645753860474,262,1112,1787,-1788.014404296875,,
,,470000,,,,,,,,,,804.6,-4318.5530226
15262.7099609375,544.42,473448,0.001,59168,1.4647743701934814,2197.8302278400006,0.07901792973279953,262,1116,1806,-1876.0772705078125,,
21329.8203125,555.61,474752,0.001,59331,1.4858605861663818,2197.3639849100005,0.12998667359352112,262,1120,1810,-1938.2425537109375,,
185044.921875,567.45,477896,0.001,59724,1.395374059677124,1910.7833730300001,-0.03190689533948898,262,1124,1821,-2044.01123046875,,
153911.53125,567.77,480000,0.001,59987,1.2428499460220337,1642.1714424600002,-0.003265589475631714,262,1127,1827,-1943.6419677734375,,
,,480000,,,,,,,,,,594.6,3870.8779972
172692.59375,572.95,480128,0.001,60003,1.239973545074463,1744.5232043499998,-0.0488046333193779,261,1128,1833,-1963.08154296875,,
255352.375,564.04,481032,0.001,60116,1.2494059801101685,2028.44202648,0.017546361312270164,261,1132,1836,-1917.406494140625,,
