time/time_elapsed,train/ent_coef_loss,train/learning_rate,time/fps,train/critic_loss,time/episodes,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
9444,-0.028983522206544876,0.001,299,106182.515625,15436,353909,10782.473833319998,2831376,53.69,-4800.3828125,2.8237926959991455,,
9444,-0.2573251724243164,0.001,299,117014.78125,15440,353937,10781.26019769,2831600,53.92,-4749.97509765625,2.821418285369873,,
9445,-0.24607214331626892,0.001,299,134161.4375,15444,353961,10785.607250640001,2831792,53.94,-4498.97607421875,2.8217523097991943,,
9445,-0.2941066324710846,0.001,299,94748.203125,15448,353980,10785.512414659997,2831944,54.08,-4343.2060546875,2.8303163051605225,,
9446,0.07874827831983566,0.001,299,130043.671875,15452,354023,10790.214145099999,2832288,53.19,-4614.1962890625,2.8393895626068115,,
9446,0.3269689977169037,0.001,299,96197.9375,15456,354052,10807.769421490002,2832520,51.96,-4986.9228515625,2.8354642391204834,,
9447,-0.39360982179641724,0.001,299,141405.859375,15460,354072,10806.20351856,2832680,51.93,-4633.23974609375,2.8315272331237793,,
9448,-0.6211046576499939,0.001,299,97344.5,15464,354105,10807.143690719999,2832944,52.32,-4630.197265625,2.8310976028442383,,
9448,0.7395452260971069,0.001,299,109504.90625,15468,354126,10805.68150732,2833112,52.47,-4967.26025390625,2.835023880004883,,
9449,0.1479334831237793,0.001,299,111356.890625,15472,354161,10807.441025700004,2833392,52.91,-4684.7978515625,2.8292691707611084,,
9449,0.2190353125333786,0.001,299,112904.59375,15476,354197,10812.562560589999,2833680,52.46,-4787.673828125,2.822223663330078,,
9450,0.3480164408683777,0.001,299,87067.6875,15480,354231,10814.937092710003,2833952,52.32,-4836.7412109375,2.8087270259857178,,
9451,0.33997616171836853,0.001,299,103048.46875,15484,354262,10817.50478185,2834200,51.25,-5156.529296875,2.787353038787842,,
9451,0.7461614012718201,0.001,299,96552.2734375,15488,354292,10806.45472141,2834440,50.6,-5140.978515625,2.774914503097534,,
9452,0.30697131156921387,0.001,299,99575.609375,15492,354314,10682.310255740002,2834616,53.76,-5000.43603515625,2.7569711208343506,,
9452,0.4993409216403961,0.001,299,149100.796875,15496,354355,10685.2401762,2834944,54.03,-5282.833984375,2.720371723175049,,
9453,0.1341434270143509,0.001,299,353159.625,15500,354390,10682.877017130002,2835224,55.07,-4705.45703125,2.6997573375701904,,
9453,-0.1093035414814949,0.001,299,122645.765625,15504,354406,10679.328585910001,2835352,56.37,-4748.3427734375,2.6987144947052,,
9454,0.16119134426116943,0.001,299,104169.78125,15508,354436,10682.698612020002,2835592,56.63,-4619.1591796875,2.6992738246917725,,
9454,0.2529784142971039,0.001,299,100544.4375,15512,354460,10680.801715350002,2835784,56.62,-4753.25,2.7003018856048584,,
9455,0.12996120750904083,0.001,299,125303.78125,15516,354495,10680.53840026,2836064,56.81,-4623.701171875,2.697808027267456,,
9455,0.00874587893486023,0.001,299,187268.734375,15520,354509,10673.892280380001,2836176,57.18,-4484.1083984375,2.695878028869629,,
9456,-0.05072870850563049,0.001,299,164241.25,15524,354540,10673.81395491,2836424,57.12,-4896.0439453125,2.6947240829467773,,
9456,0.39852556586265564,0.001,299,131354.1875,15528,354568,10674.66966706,2836648,56.17,-4855.009765625,2.693753242492676,,
9457,0.09945198893547058,0.001,299,86904.625,15532,354586,10675.467258850002,2836792,56.94,-4980.8291015625,2.6885430812835693,,
9457,0.0010508894920349121,0.001,299,102074.828125,15536,354608,10677.433177100002,2836968,56.22,-5051.12451171875,2.683070421218872,,
9458,-0.11547797918319702,0.001,299,102500.734375,15540,354639,10677.54447984,2837216,55.92,-5087.40625,2.6739308834075928,,
9458,0.05396774411201477,0.001,299,90931.9453125,15544,354661,10675.96610276,2837392,55.11,-4725.2470703125,2.677983522415161,,
9459,-0.6331101655960083,0.001,299,106928.203125,15548,354711,10668.888732739999,2837792,56.25,-4786.796875,2.704963207244873,,
9460,-0.3056322932243347,0.001,299,148940.765625,15552,354724,10662.577319209999,2837896,57.16,-4873.3583984375,2.7173657417297363,,
9460,-0.4438961446285248,0.001,299,93565.09375,15556,354753,10662.639007099999,2838128,56.77,-4653.5087890625,2.7390503883361816,,
9460,-0.004938937723636627,0.001,299,103571.921875,15560,354773,10660.768324979997,2838288,58.37,-5009.78125,2.756655216217041,,
9461,-0.6155744791030884,0.001,300,133771.65625,15564,354794,10661.326830680002,2838456,57.32,-4536.0341796875,2.7690799236297607,,
9462,-0.7253153324127197,0.001,300,178223.734375,15568,354828,10656.239978729998,2838728,57.31,-4738.29541015625,2.7924201488494873,,
9462,0.12492266297340393,0.001,300,124468.046875,15572,354864,10652.60360144,2839016,58.04,-4554.7158203125,2.8191914558410645,,
9463,-0.009848155081272125,0.001,300,127347.09375,15576,354899,10638.65795793,2839296,59.89,-4625.0517578125,2.8308582305908203,,
9463,0.25901278853416443,0.001,300,107352.6875,15580,354915,10639.80585393,2839424,60.14,-4937.69189453125,2.8380815982818604,,
9464,-0.04334793984889984,0.001,300,151886.828125,15584,354952,10642.241271189998,2839720,59.15,-4906.7294921875,2.855524778366089,,
9464,-0.08170031011104584,0.001,300,109523.625,15588,354972,10660.779625,2839880,58.06,-4676.27734375,2.8682827949523926,,
9465,0.21640506386756897,0.001,300,113509.4140625,15589,354987,10785.222388229999,2840000,54.54,-5064.6650390625,2.8768200874328613,,
,,,,,,,,2840000,,,,10753.7117196,52.4
9465,-0.2574211359024048,0.001,300,88091.453125,15592,354996,10782.566990479996,2840072,55.06,-4781.0078125,2.880260467529297,,
9466,-0.12308311462402344,0.001,300,85977.40625,15596,355025,10781.150357389999,2840304,54.41,-4994.32861328125,2.8876681327819824,,
9466,-0.32186049222946167,0.001,300,84478.046875,15600,355052,10780.60991359,2840520,54.03,-4734.3759765625,2.8998982906341553,,
9467,-0.5086907148361206,0.001,300,74570.765625,15604,355082,10781.593359609999,2840760,53.02,-4903.8115234375,2.9087769985198975,,
9467,-0.20130668580532074,0.001,300,94913.0546875,15608,355100,10780.24301104,2840904,52.98,-4998.62890625,2.915034770965576,,
9468,-0.040158189833164215,0.001,300,118943.75,15612,355123,10779.55541346,2841088,52.64,-5018.466796875,2.925157070159912,,
9468,-0.027966096997261047,0.001,300,144560.609375,15616,355149,10781.86810121,2841296,52.52,-4736.22119140625,2.930358648300171,,
9469,-0.05903461575508118,0.001,300,172882.53125,15620,355169,10789.297591010001,2841456,52.42,-4681.08935546875,2.9340031147003174,,
9469,0.004786387085914612,0.001,300,114587.8125,15624,355201,10787.54524619,2841712,52.35,-4732.22998046875,2.9478542804718018,,
9470,0.2728955149650574,0.001,300,89570.984375,15628,355236,10781.980248090002,2841992,52.66,-4572.4970703125,2.9570088386535645,,
9471,-0.15628042817115784,0.001,300,143290.875,15632,355271,10780.41398041,2842272,51.54,-4852.494140625,2.948305130004883,,
9471,0.1269804686307907,0.001,300,114278.734375,15636,355299,10780.4952715,2842496,52.42,-4528.3916015625,2.937774419784546,,
9472,-0.18532663583755493,0.001,300,86813.984375,15640,355323,10779.560201010001,2842688,52.8,-4806.712890625,2.924405574798584,,
9472,0.06207498908042908,0.001,300,61639.62890625,15644,355373,10775.328726419999,2843088,53.41,-4679.45556640625,2.915386199951172,,
9473,0.06586077809333801,0.001,300,123065.296875,15648,355387,10782.00692829,2843200,52.83,-4865.4541015625,2.9111177921295166,,
9473,0.2602563500404358,0.001,300,477258.5625,15652,355425,10648.55702119,2843504,52.54,-5129.4150390625,2.9029312133789062,,
9474,-0.3692939281463623,0.001,300,188774.34375,15656,355452,10648.60240646,2843720,52.53,-4456.19970703125,2.9028372764587402,,
9475,0.13299331068992615,0.001,300,97857.40625,15660,355487,10648.389997100001,2844000,51.11,-4771.9482421875,2.9007909297943115,,
9475,-0.36116334795951843,0.001,300,106393.765625,15664,355515,10643.8213362,2844224,51.63,-5015.70849609375,2.896421432495117,,
9476,0.39857804775238037,0.001,300,103403.671875,15668,355567,10648.775710470001,2844640,52.14,-5155.859375,2.884793519973755,,
9477,0.023983851075172424,0.001,300,101711.375,15672,355627,10649.584827159999,2845120,51.97,-4955.919921875,2.8369967937469482,,
9478,-0.09396287798881531,0.001,300,112254.890625,15676,355641,10658.17305813,2845232,51.91,-4756.5361328125,2.8303940296173096,,
9478,-0.03989138454198837,0.001,300,83025.140625,15680,355683,10243.980899549999,2845568,57.28,-4946.892578125,2.8278472423553467,,
9479,0.0041604116559028625,0.001,300,120694.328125,15684,355710,10248.332252319999,2845784,57.66,-4955.5341796875,2.83262038230896,,
9480,-0.13616469502449036,0.001,300,156278.125,15688,355758,10249.987881869998,2846168,57.78,-4212.716796875,2.838282585144043,,
9480,0.10821393132209778,0.001,300,99403.09375,15692,355786,10252.64191158,2846392,58.05,-5095.7255859375,2.8460311889648438,,
9481,0.08011453598737717,0.001,300,250863.25,15696,355825,10252.671148680001,2846704,58.01,-4810.3623046875,2.8449742794036865,,
9482,0.5339808464050293,0.001,300,215444.40625,15700,355860,10255.418574899999,2846984,57.57,-5005.98388671875,2.8387553691864014,,
9482,0.19685153663158417,0.001,300,93597.9296875,15704,355890,10254.82134347,2847224,57.94,-4925.29736328125,2.834901809692383,,
9483,0.13871228694915771,0.001,300,154176.03125,15708,355919,10254.53921483,2847456,57.75,-4576.32958984375,2.8405566215515137,,
9484,-0.7624322175979614,0.001,300,108956.921875,15712,355958,10254.21050574,2847768,57.79,-4552.81640625,2.855611801147461,,
9484,0.13799016177654266,0.001,300,78844.875,15716,355976,10250.305377380002,2847912,58.64,-4742.28125,2.8640832901000977,,
9485,0.6553566455841064,0.001,300,244084.59375,15720,356015,10218.908007029999,2848224,61.68,-4910.17919921875,2.884406566619873,,
9485,-0.5460710525512695,0.001,300,135152.609375,15724,356052,10220.772184009998,2848520,62.58,-4640.62548828125,2.886293411254883,,
9486,0.0523671954870224,0.001,300,159179.171875,15728,356069,10186.55591448,2848656,68.91,-4550.876953125,2.891164541244507,,
9487,0.28100866079330444,0.001,300,119339.7421875,15732,356114,10189.591294290001,2849016,69.64,-4618.8251953125,2.8839056491851807,,
9487,0.5488780736923218,0.001,300,98320.453125,15736,356136,10186.6565761,2849192,69.6,-5070.0966796875,2.878970146179199,,
9488,0.4519464671611786,0.001,300,163256.421875,15740,356189,10184.11083195,2849616,70.54,-5228.20703125,2.8562674522399902,,
9488,-0.056383371353149414,0.001,300,106465.6640625,15744,356198,10187.929744289999,2849688,70.87,-4900.5234375,2.8532228469848633,,
9489,-0.6735546588897705,0.001,300,208396.953125,15748,356232,10191.91601075,2849960,70.42,-4840.375,2.8477935791015625,,
9489,-0.39321795105934143,0.001,300,291595.53125,15748,356237,10191.91601075,2850000,70.42,-4860.267578125,2.849457263946533,,
,,,,,,,,2850000,,,,10866.6090674,38.8
9489,-0.1675598919391632,0.001,300,149978.9375,15752,356247,10327.93002459,2850080,70.41,-5081.2900390625,2.8531179428100586,,
9490,-0.17883960902690887,0.001,300,96933.21875,15756,356278,10329.90472109,2850328,70.41,-4733.4267578125,2.870781898498535,,
9490,0.11579334735870361,0.001,300,118473.96875,15760,356300,10332.90223743,2850504,70.48,-5147.7763671875,2.876901626586914,,
9491,0.3007558584213257,0.001,300,109484.5234375,15764,356330,10337.84177123,2850744,70.43,-4762.88330078125,2.8794963359832764,,
9491,-0.7904598116874695,0.001,300,66536.515625,15768,356335,10201.919471400002,2850784,70.29,-4556.939453125,2.8800017833709717,,
9492,-0.4008656144142151,0.001,300,90804.6328125,15772,356368,10210.4016597,2851048,68.84,-4469.29150390625,2.8853182792663574,,
9492,0.2951209247112274,0.001,300,84607.234375,15776,356388,10207.58602448,2851208,68.05,-4862.671875,2.8860576152801514,,
9492,0.2744278907775879,0.001,300,89548.921875,15780,356407,10621.906118849998,2851360,61.8,-4724.5048828125,2.882591962814331,,
9493,0.10150749981403351,0.001,300,128488.75,15784,356445,10622.095723229999,2851664,61.16,-4594.73388671875,2.861572504043579,,
9493,0.23902685940265656,0.001,300,137992.375,15788,356460,10611.250427449997,2851784,61.38,-4905.203125,2.8540709018707275,,
9494,0.1768372356891632,0.001,300,120266.234375,15792,356478,10606.43998381,2851928,60.95,-4619.056640625,2.8472483158111572,,
9494,0.15954726934432983,0.001,300,113182.4375,15796,356498,10608.34768421,2852088,60.61,-5060.2314453125,2.83852481842041,,
9495,0.5172638893127441,0.001,300,112514.6953125,15800,356531,10606.56630835,2852352,60.44,-4508.7314453125,2.832472801208496,,
9495,0.07043643295764923,0.001,300,127942.359375,15804,356562,10606.72335951,2852600,61.08,-4249.95556640625,2.8221399784088135,,
9496,0.4621206521987915,0.001,300,74403.046875,15808,356590,10606.454274430003,2852824,60.98,-5114.94921875,2.8083362579345703,,
9496,-0.26949143409729004,0.001,300,90237.1640625,15812,356613,10607.650804990002,2853008,61.39,-4766.791015625,2.804409980773926,,
9497,-0.35731080174446106,0.001,300,112203.6328125,15816,356643,10629.37754017,2853248,58.35,-5071.3671875,2.804438829421997,,
9497,0.01872820407152176,0.001,300,71827.0625,15820,356671,10628.94820503,2853472,58.85,-5051.68310546875,2.808429002761841,,
9498,-0.22768248617649078,0.001,300,98511.25,15824,356691,10631.614236630001,2853632,58.09,-4894.08203125,2.8066275119781494,,
9499,-0.05588918179273605,0.001,300,108079.171875,15828,356746,10670.702215089997,2854072,52.1,-4264.55029296875,2.803478717803955,,
9499,-0.8284770846366882,0.001,300,108099.7265625,15832,356773,10664.290149009998,2854288,52.67,-4724.54443359375,2.808588743209839,,
9500,0.36028748750686646,0.001,300,94978.46875,15836,356818,10657.45391117,2854648,52.48,-5096.92578125,2.819117307662964,,
9500,0.03232908993959427,0.001,300,112309.0390625,15840,356829,10654.68226038,2854736,52.67,-5007.8154296875,2.8186442852020264,,
9501,-0.507662296295166,0.001,300,72283.453125,15844,356869,10656.026449939998,2855056,52.48,-4658.12841796875,2.828134298324585,,
9501,-0.15329475700855255,0.001,300,70847.71875,15848,356882,10653.659874329998,2855160,52.8,-5071.7783203125,2.8336760997772217,,
9502,-0.09330075979232788,0.001,300,156220.15625,15852,356918,10657.781678950001,2855448,52.52,-4733.9052734375,2.840968132019043,,
9503,-0.5022220611572266,0.001,300,196471.5625,15856,356952,10659.365258189999,2855720,53.16,-4793.994140625,2.8535351753234863,,
9503,-0.3290003538131714,0.001,300,93105.703125,15860,356987,10658.63682511,2856000,53.42,-4392.0146484375,2.8608925342559814,,
9504,0.3673936426639557,0.001,300,112887.25,15864,357019,10776.089006119999,2856256,53.47,-4738.4921875,2.844265937805176,,
9505,0.2479666769504547,0.001,300,129561.4296875,15868,357049,10772.897154520002,2856496,54.15,-4751.869140625,2.8178069591522217,,
9505,-0.10312889516353607,0.001,300,314048.6875,15872,357075,10770.446552829999,2856704,54.85,-4762.1064453125,2.8034656047821045,,
9505,0.07516004145145416,0.001,300,182509.578125,15876,357096,10767.50694262,2856872,55.09,-4685.720703125,2.7922255992889404,,
9506,0.1160246878862381,0.001,300,105887.4375,15880,357129,10768.76020942,2857136,55.52,-4816.93896484375,2.7943105697631836,,
9507,0.2320210039615631,0.001,300,127060.265625,15884,357162,10767.920303050003,2857400,58.33,-4964.6181640625,2.7942543029785156,,
9507,0.24728131294250488,0.001,300,96601.203125,15888,357180,10776.291545209999,2857544,57.72,-4526.85107421875,2.786421060562134,,
9508,0.8136636018753052,0.001,300,110302.8984375,15892,357211,10779.45841563,2857792,57.6,-4975.74658203125,2.7571866512298584,,
9508,0.024143747985363007,0.001,300,249039.0,15896,357234,10779.36927309,2857976,57.82,-4582.14404296875,2.7350311279296875,,
9509,0.05026097595691681,0.001,300,83081.25,15900,357277,10778.884302760001,2858320,57.58,-4708.369140625,2.6898930072784424,,
9509,0.8051059246063232,0.001,300,102626.3828125,15904,357289,10774.54096992,2858416,57.54,-5210.14013671875,2.6789467334747314,,
9510,1.0816564559936523,0.001,300,118613.25,15908,357324,10777.418473899997,2858696,58.13,-5106.701171875,2.650240898132324,,
9510,0.07485784590244293,0.001,300,121622.8125,15912,357349,10775.328637100001,2858896,59.06,-5008.9189453125,2.6279194355010986,,
9511,0.1847197711467743,0.001,300,115068.859375,15916,357362,10775.05689302,2859000,58.57,-4769.24853515625,2.6205055713653564,,
9511,0.362659215927124,0.001,300,108158.84375,15920,357384,10782.626670839998,2859176,57.82,-4882.49609375,2.6110239028930664,,
9512,0.3432963490486145,0.001,300,91052.1484375,15924,357415,10780.36090413,2859424,57.49,-4826.59765625,2.594330072402954,,
9512,-0.5822242498397827,0.001,300,126243.328125,15928,357443,10782.328602600002,2859648,56.77,-4798.2353515625,2.5871458053588867,,
9513,-0.07289938628673553,0.001,300,117799.625,15932,357472,10786.29896279,2859880,55.72,-4540.2529296875,2.5812270641326904,,
9513,0.11415719240903854,0.001,300,145806.859375,15933,357487,10786.27030915,2860000,55.74,-4660.35595703125,2.577143907546997,,
,,,,,,,,2860000,,,,10777.74892,38.2
9514,-0.20671197772026062,0.001,300,94647.015625,15936,357521,10639.955188989998,2860272,55.45,-4801.61181640625,2.569326400756836,,
9515,0.11711613833904266,0.001,300,99167.8515625,15940,357554,10642.694574580002,2860536,54.12,-4994.42431640625,2.5710651874542236,,
9515,0.02579636499285698,0.001,300,153432.875,15944,357568,10635.200019799999,2860648,54.25,-4790.349609375,2.5723800659179688,,
9516,-0.5968541502952576,0.001,300,194245.15625,15948,357600,10633.53958316,2860904,53.68,-4549.9677734375,2.5740966796875,,
9516,0.22344385087490082,0.001,300,81403.7578125,15952,357624,10631.772085249999,2861096,53.08,-4827.58984375,2.583223581314087,,
9517,-0.34252071380615234,0.001,300,178471.8125,15956,357668,10448.59040049,2861448,54.73,-4484.46923828125,2.606219530105591,,
9517,-0.41893163323402405,0.001,300,349498.03125,15960,357689,10448.777960790001,2861616,54.71,-4528.67919921875,2.616942882537842,,
9518,-0.12322816252708435,0.001,300,114657.203125,15964,357716,10464.88550357,2861832,54.48,-4888.9560546875,2.6283180713653564,,
9519,0.0507010817527771,0.001,300,275313.96875,15968,357754,10469.526074899999,2862136,53.71,-4905.4931640625,2.6454129219055176,,
9519,-0.08950625360012054,0.001,300,158851.625,15972,357764,10470.62785783,2862216,53.25,-4536.23193359375,2.6486003398895264,,
9519,-0.3683842420578003,0.001,300,67987.4296875,15976,357789,10473.49751458,2862416,53.2,-4800.2880859375,2.659822702407837,,
9520,-0.15347030758857727,0.001,300,133437.4375,15980,357809,10306.31369182,2862576,52.74,-4390.29345703125,2.67171573638916,,
9520,0.03473198413848877,0.001,300,117523.375,15984,357850,10307.08710459,2862904,50.11,-4996.6376953125,2.6783523559570312,,
9521,0.2208888977766037,0.001,300,80016.953125,15988,357857,10306.77727533,2862960,50.18,-5215.90380859375,2.677466869354248,,
9521,-0.32338082790374756,0.001,300,82784.890625,15992,357907,10308.75589363,2863360,50.23,-4985.9072265625,2.6786677837371826,,
9522,0.020182698965072632,0.001,300,214670.34375,15996,357939,10309.03034212,2863616,50.71,-4743.6591796875,2.6839377880096436,,
9523,0.39983367919921875,0.001,300,117907.71875,16000,357976,10292.5281993,2863912,51.78,-5060.8642578125,2.7039709091186523,,
9523,0.043855391442775726,0.001,300,154138.375,16004,357997,10296.040960379998,2864080,51.02,-4938.10205078125,2.710378885269165,,
9524,-0.20763151347637177,0.001,300,122907.53125,16008,358033,10289.332545309999,2864368,50.99,-4557.53662109375,2.712003469467163,,
9524,-0.20894616842269897,0.001,300,80916.09375,16012,358061,10288.65654827,2864592,49.54,-4627.36181640625,2.717471122741699,,
9525,0.37331968545913696,0.001,300,214113.5625,16016,358082,10286.733218410001,2864760,50.87,-4841.09912109375,2.723538875579834,,
9525,0.7267264127731323,0.001,300,108305.296875,16020,358118,10293.847517179998,2865048,50.66,-5172.09130859375,2.723979949951172,,
9526,0.41341423988342285,0.001,300,104160.234375,16024,358160,10294.042052949999,2865384,51.17,-4620.60107421875,2.704289197921753,,
9527,-0.02633272111415863,0.001,300,145818.3125,16028,358188,10283.089643559999,2865608,52.1,-4854.17578125,2.7021050453186035,,
9528,-0.30548447370529175,0.001,300,476440.0,16032,358229,10279.756982620002,2865936,52.78,-4430.6484375,2.7029900550842285,,
9528,0.7003083229064941,0.001,300,68752.5078125,16036,358266,10433.8864428,2866232,53.21,-4644.419921875,2.7046875953674316,,
9529,-0.35231056809425354,0.001,300,91466.34375,16040,358296,10434.00832981,2866472,53.22,-4584.6708984375,2.6986289024353027,,
9529,0.04190856218338013,0.001,300,107287.0,16044,358312,10443.976161679999,2866600,53.16,-4650.99609375,2.6979713439941406,,
9530,0.3866562843322754,0.001,300,134355.0625,16048,358351,10445.64761897,2866912,53.2,-4927.1435546875,2.701467514038086,,
9530,-0.43172091245651245,0.001,300,116094.8984375,16052,358361,10443.06189373,2866992,53.72,-4708.4765625,2.7006561756134033,,
9531,0.3922420144081116,0.001,300,155392.8125,16056,358388,10384.010177570002,2867208,60.76,-5196.31005859375,2.6987342834472656,,
9531,-0.4962388873100281,0.001,300,99832.5625,16060,358421,10381.031839800002,2867472,61.08,-4672.88427734375,2.709193468093872,,
9532,-0.36324119567871094,0.001,300,167347.578125,16064,358449,10380.41033503,2867696,61.15,-5067.7099609375,2.719886302947998,,
9532,0.06414975225925446,0.001,300,166671.84375,16068,358483,10377.414631130001,2867968,61.16,-4740.3037109375,2.7256479263305664,,
9533,0.004832327365875244,0.001,300,107725.78125,16072,358504,10377.053972079999,2868136,61.17,-4546.943359375,2.7231202125549316,,
9533,-0.025647282600402832,0.001,300,77298.265625,16076,358538,10365.82982854,2868408,62.57,-4860.01318359375,2.7156076431274414,,
9534,-0.24307039380073547,0.001,300,557319.125,16080,358547,10532.45267444,2868480,62.95,-4820.5849609375,2.71431827545166,,
9534,-0.5107470750808716,0.001,300,96146.328125,16084,358575,10536.182887899999,2868704,62.72,-4761.9638671875,2.7071549892425537,,
9535,-0.10725042223930359,0.001,300,112818.59375,16088,358612,10539.78811787,2869000,62.81,-5158.8173828125,2.7053582668304443,,
9535,-0.5790377855300903,0.001,300,118491.296875,16092,358638,10536.075778010001,2869208,64.35,-4854.3798828125,2.7183873653411865,,
9536,-0.6571429371833801,0.001,300,128120.96875,16096,358651,10536.55440898,2869312,63.76,-4373.3193359375,2.7289724349975586,,
9536,-0.5318955183029175,0.001,300,182607.3125,16100,358678,10555.359495069999,2869528,62.77,-4769.443359375,2.747101068496704,,
9537,-0.13154329359531403,0.001,300,242942.1875,16104,358696,10561.291345630001,2869672,62.68,-4734.46484375,2.755953550338745,,
9537,0.14192990958690643,0.001,300,113048.640625,16106,358737,10568.19063335,2870000,62.58,-5022.2646484375,2.7857394218444824,,
,,,,,,,,2870000,,,,10830.9181842,50.4
9538,,0.001,300,144299.171875,16108,358739,10559.54466815,2870016,63.06,,2.7875728607177734,,
9538,0.2076137810945511,0.001,300,145309.96875,16112,358771,10559.33917254,2870272,63.36,-4774.84375,2.801305055618286,,
9539,0.2090817242860794,0.001,300,62362.9375,16116,358803,10560.154680669999,2870528,62.97,-4988.4560546875,2.800621271133423,,
9540,0.26939719915390015,0.001,300,122032.015625,16120,358833,10557.7798576,2870768,63.18,-4804.29052734375,2.7927887439727783,,
9540,-0.48414069414138794,0.001,300,68855.5625,16124,358857,10549.746534,2870960,63.88,-4895.73046875,2.785416603088379,,
9540,-0.04621659219264984,0.001,300,119374.6875,16128,358882,10392.11777217,2871160,63.61,-4957.2099609375,2.7954676151275635,,
9541,-0.404668927192688,0.001,300,205241.46875,16132,358912,10400.63138382,2871400,62.26,-5010.880859375,2.8172874450683594,,
9541,-0.34310010075569153,0.001,300,126956.734375,16136,358924,10392.84327605,2871496,62.51,-4937.958984375,2.830024242401123,,
9542,-0.15173280239105225,0.001,300,154450.640625,16140,358951,10394.190622529999,2871712,62.27,-4784.775390625,2.8516876697540283,,
9542,-0.45841124653816223,0.001,300,117962.015625,16144,358986,10386.971720860001,2871992,61.72,-4524.2958984375,2.868281602859497,,
9543,-0.08735895156860352,0.001,300,104614.515625,16148,359015,10383.3689594,2872224,62.35,-4352.4931640625,2.885647773742676,,
9544,0.7750954627990723,0.001,300,124713.171875,16152,359059,10385.53889608,2872576,62.8,-4633.0390625,2.888054847717285,,
9544,0.2685792148113251,0.001,300,110947.0390625,16156,359083,10617.397255960002,2872768,55.01,-4597.60595703125,2.8813223838806152,,
9545,0.06515583395957947,0.001,300,164567.5625,16160,359096,10618.86524223,2872872,54.29,-4881.98193359375,2.8799021244049072,,
9545,0.24057696759700775,0.001,300,152853.375,16164,359121,10619.170024309999,2873072,53.76,-4640.0595703125,2.868173837661743,,
9545,-0.3124774098396301,0.001,300,193895.90625,16168,359137,10621.885975520001,2873200,53.1,-4850.1552734375,2.856480121612549,,
9546,0.11411091685295105,0.001,300,119145.09375,16172,359172,10618.12759137,2873480,53.45,-4772.98046875,2.8451714515686035,,
9547,-0.13007627427577972,0.001,301,97163.828125,16176,359208,10627.260473110004,2873768,52.29,-4660.388671875,2.837592601776123,,
9547,0.23040218651294708,0.001,301,96690.34375,16180,359241,10626.17800465,2874032,52.9,-5088.7802734375,2.8412275314331055,,
9548,0.1553490161895752,0.001,301,98500.546875,16184,359272,10620.628544690002,2874280,53.77,-4767.96875,2.8404197692871094,,
9549,0.3141961395740509,0.001,301,94402.8046875,16188,359301,10619.336381480003,2874512,56.35,-5278.39208984375,2.8388988971710205,,
9549,-0.13027523458003998,0.001,301,127211.671875,16192,359318,10620.10812925,2874648,54.71,-4636.4560546875,2.838968276977539,,
9549,-0.18457597494125366,0.001,301,81879.703125,16196,359337,10615.113677430001,2874800,54.71,-4621.3369140625,2.837808132171631,,
9550,-0.23415781557559967,0.001,301,87318.609375,16200,359359,10611.639061720001,2874976,54.77,-4860.4951171875,2.832484245300293,,
9550,0.023947149515151978,0.001,301,123119.140625,16204,359387,10607.47285535,2875200,54.62,-4561.673828125,2.8232057094573975,,
9551,-0.0959046483039856,0.001,301,104457.34375,16208,359419,10613.00513426,2875456,53.92,-5078.458984375,2.8181731700897217,,
9551,-0.19420644640922546,0.001,301,100435.28125,16212,359452,10611.96037827,2875720,54.62,-5186.802734375,2.814516067504883,,
9552,-0.22514833509922028,0.001,301,104560.53125,16216,359479,10608.537718860001,2875936,54.59,-4779.4453125,2.812788248062134,,
9552,0.16235241293907166,0.001,301,106496.578125,16220,359505,10603.388262,2876144,55.28,-5046.09912109375,2.810046434402466,,
9553,-0.2681906521320343,0.001,301,84781.5859375,16224,359518,10608.78048839,2876248,54.4,-4467.2275390625,2.8063673973083496,,
9553,-0.4505472481250763,0.001,301,188842.359375,16228,359555,10778.6324588,2876544,53.33,-4742.92578125,2.7989683151245117,,
9554,-0.1167079359292984,0.001,301,156361.890625,16232,359581,10774.494757699998,2876752,54.05,-4786.5283203125,2.7956149578094482,,
9554,-0.18023446202278137,0.001,301,152661.65625,16236,359604,10782.761725620001,2876936,53.61,-4694.884765625,2.8025834560394287,,
9555,-0.10653693974018097,0.001,301,76220.0859375,16240,359650,10781.084775110001,2877304,53.67,-5288.76708984375,2.8189547061920166,,
9556,-0.3408276438713074,0.001,301,118882.890625,16244,359679,10783.419906280002,2877536,54.58,-5050.451171875,2.8275418281555176,,
9556,-0.29999974370002747,0.001,301,77553.9765625,16248,359714,10786.322678110002,2877816,54.45,-5272.3310546875,2.8389012813568115,,
9557,-0.6655533313751221,0.001,301,116626.46875,16252,359752,10783.909535690002,2878120,54.79,-5162.42578125,2.8559892177581787,,
9558,-0.23048564791679382,0.001,301,80525.671875,16256,359777,10794.00635919,2878320,53.25,-4977.0830078125,2.870283603668213,,
9558,-0.2406538426876068,0.001,301,169843.890625,16260,359811,10792.73986802,2878592,53.4,-4758.599609375,2.900707721710205,,
