time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
50212,329,10613.078672379997,4921,1620872,24.04,3.6346659660339355,124848.1796875,202596,-5739.7744140625,0.001,0.0674416571855545,,
50216,329,10622.22311224,4921,1621024,23.72,3.6247398853302,384192.125,202615,-5479.65234375,0.001,0.12112759053707123,,
50220,329,10622.371242479998,4921,1621128,23.8,3.6200900077819824,135442.28125,202628,-5728.716796875,0.001,-0.42846915125846863,,
50224,329,10628.64492492,4921,1621232,23.82,3.62009334564209,167585.640625,202641,-5683.17138671875,0.001,-0.7348355054855347,,
50228,329,10485.327594839999,4922,1621304,23.56,3.6233646869659424,234298.53125,202650,-5478.86083984375,0.001,-0.49752077460289,,
50232,329,10486.654456470002,4922,1621416,23.7,3.630037784576416,238237.953125,202664,-5692.1142578125,0.001,0.18233922123908997,,
50236,329,10488.40665813,4923,1621544,23.77,3.638894557952881,285623.9375,202680,-5179.568359375,0.001,-0.4754604399204254,,
50240,329,10490.57071513,4923,1621608,23.65,3.645021915435791,183652.953125,202688,-5615.0439453125,0.001,-0.1810804307460785,,
50244,329,10491.25727158,4923,1621720,23.69,3.656113862991333,176486.6875,202702,-5269.93603515625,0.001,-0.010703712701797485,,
50248,329,10699.395484200002,4924,1621816,22.98,3.6622393131256104,329366.75,202714,-5683.83837890625,0.001,0.16294962167739868,,
50252,329,10700.204029740002,4924,1621904,22.93,3.662794828414917,240082.9375,202725,-5561.05517578125,0.001,0.0033323168754577637,,
50256,329,10700.35513002,4924,1622008,23.15,3.6619207859039307,151361.265625,202738,-5404.478515625,0.001,-0.0128435418009758,,
50260,329,10523.651387169999,4924,1622096,23.22,3.661172389984131,166335.203125,202749,-5897.4248046875,0.001,-0.30343568325042725,,
50264,329,10524.71021222,4925,1622192,22.9,3.661043405532837,248952.25,202761,-5723.5673828125,0.001,-0.17341288924217224,,
50268,329,10513.60592737,4925,1622320,23.04,3.65777587890625,295439.25,202777,-5914.703125,0.001,-0.128583163022995,,
50272,329,10516.259837189999,4926,1622448,23.02,3.653508424758911,289626.84375,202793,-5327.25341796875,0.001,0.3229188919067383,,
50276,329,10515.700670809998,4926,1622544,23.13,3.650451421737671,160744.578125,202805,-5605.89794921875,0.001,0.32388395071029663,,
50280,329,10518.177938970002,4926,1622664,23.15,3.646475076675415,175587.3125,202820,-5645.59375,0.001,0.46318185329437256,,
50284,329,10524.8009831,4926,1622744,22.34,3.644894599914551,172165.90625,202830,-5593.7939453125,0.001,0.22735056281089783,,
50288,329,10508.29394245,4927,1622832,22.88,3.6415836811065674,423151.09375,202841,-5696.51220703125,0.001,-0.3999089002609253,,
50292,329,10507.05207195,4927,1622944,22.83,3.6409685611724854,300191.4375,202855,-5848.818359375,0.001,-0.41780775785446167,,
50296,329,10506.18424959,4927,1623040,22.74,3.6425740718841553,457563.40625,202867,-5659.486328125,0.001,-0.07078626751899719,,
50300,329,10505.904645149998,4927,1623152,22.66,3.6439292430877686,244204.3125,202881,-5662.1142578125,0.001,-0.7012643218040466,,
50304,329,10508.675149219998,4928,1623208,22.72,3.6464178562164307,169232.515625,202888,-5724.68310546875,0.001,-0.277109831571579,,
50308,329,10508.3478165,4928,1623320,22.67,3.649329423904419,135766.78125,202902,-5512.458984375,0.001,0.4419454336166382,,
50312,329,10503.96629422,4928,1623416,22.79,3.649355888366699,278628.21875,202914,-5787.93603515625,0.001,0.24665743112564087,,
50316,329,10501.34259976,4928,1623544,22.74,3.6492841243743896,239468.765625,202930,-5479.20361328125,0.001,0.08505235612392426,,
50320,329,10355.83076869,4929,1623640,22.71,3.64725661277771,203357.5,202942,-5662.0546875,0.001,-0.020515084266662598,,
50324,329,10354.046539929997,4929,1623696,22.7,3.647061347961426,180093.1875,202949,-5118.3369140625,0.001,-0.3824140429496765,,
50328,329,10578.023210489999,4929,1623824,21.81,3.649780035018921,147576.734375,202965,-5620.81396484375,0.001,0.06432609260082245,,
50332,329,10572.632821019999,4930,1623968,21.96,3.6534039974212646,529002.125,202983,-5810.57421875,0.001,-0.8043444752693176,,
50336,329,10573.650673159998,4930,1623992,21.94,3.654757022857666,173459.0,202986,-5775.5048828125,0.001,-0.10110035538673401,,
50340,329,10575.16183365,4930,1624136,21.87,3.660236358642578,556324.0,203004,-5613.171875,0.001,0.017449289560317993,,
50344,329,10570.51609569,4930,1624208,22.05,3.663325071334839,203844.265625,203013,-5802.84326171875,0.001,0.4441124200820923,,
50348,329,10573.081547629998,4931,1624312,21.97,3.6653432846069336,150228.046875,203026,-5766.41357421875,0.001,0.07220125198364258,,
50352,329,10574.425741350002,4931,1624440,22.06,3.663738489151001,129223.265625,203042,-5790.302734375,0.001,0.3220483660697937,,
50356,329,10572.67424229,4931,1624512,21.87,3.6605803966522217,472023.4375,203051,-5577.9638671875,0.001,0.48353704810142517,,
50360,329,10747.682261779999,4932,1624664,22.12,3.6540660858154297,125119.2421875,203070,-5476.251953125,0.001,0.1967928260564804,,
50364,329,10750.428570099999,4932,1624784,22.24,3.648689031600952,211860.15625,203085,-5381.1181640625,0.001,0.7998003959655762,,
50368,329,10759.947125669998,4932,1624896,22.19,3.641040086746216,226839.46875,203099,-5600.3984375,0.001,0.19329895079135895,,
50372,329,10590.701450740002,4933,1624992,22.59,3.634568214416504,133457.25,203111,-5516.2919921875,0.001,0.11351802945137024,,
50376,329,10590.77698889,4933,1625120,22.53,3.6219582557678223,180637.0,203127,-5431.416015625,0.001,0.21716980636119843,,
50380,329,10591.933484090001,4933,1625160,22.67,3.616091012954712,181011.96875,203132,-5743.58984375,0.001,-0.04485960304737091,,
50384,329,10589.017778389998,4933,1625312,22.73,3.6037259101867676,161453.28125,203151,-5665.4150390625,0.001,0.2996317148208618,,
50388,329,10106.813398229999,4934,1625360,28.97,3.599562406539917,299149.96875,203157,-5556.033203125,0.001,0.08570393174886703,,
50392,329,10106.083082689998,4934,1625504,29.13,3.583869218826294,108872.8125,203175,-5627.90234375,0.001,0.04551050439476967,,
50396,329,10104.644205309998,4934,1625544,29.14,3.5782675743103027,143468.640625,203180,-5370.5244140625,0.001,0.17464397847652435,,
50400,329,10093.941160819999,4935,1625696,29.42,3.570462703704834,181910.703125,203199,-5758.029296875,0.001,0.8395308256149292,,
50404,329,10092.608156850001,4935,1625792,29.63,3.564537286758423,218005.265625,203211,-5708.9375,0.001,0.16900795698165894,,
50408,329,10092.548747480001,4935,1625920,29.71,3.5571491718292236,80638.8828125,203227,-5973.9697265625,0.001,0.027492623776197433,,
50412,329,10090.84796528,4936,1626008,29.9,3.553696632385254,187370.28125,203238,-6121.67578125,0.001,-0.09176307916641235,,
50416,329,10088.380094389999,4936,1626160,30.07,3.5508830547332764,95187.453125,203257,-5785.3759765625,0.001,0.18964970111846924,,
50420,329,10232.67184864,4936,1626264,30.15,3.552391529083252,186218.53125,203270,-6069.306640625,0.001,0.34384721517562866,,
50424,329,10211.736263620001,4937,1626336,30.83,3.553269147872925,276193.25,203279,-5795.60107421875,0.001,0.06633555889129639,,
50428,329,10212.415692550003,4937,1626424,30.8,3.557438611984253,214872.15625,203290,-6184.65185546875,0.001,-0.6171630620956421,,
50432,329,10212.846199390002,4937,1626528,30.71,3.5636472702026367,218987.859375,203303,-6054.38134765625,0.001,-0.3554479479789734,,
50436,329,10208.781901370001,4937,1626608,30.69,3.5699965953826904,168807.09375,203313,-5729.42529296875,0.001,0.44611862301826477,,
50440,329,10197.93175952,4937,1626696,30.92,3.5755889415740967,201455.90625,203324,-5593.19384765625,0.001,-0.2303989976644516,,
50444,329,10200.498621910001,4938,1626768,30.81,3.580350399017334,178875.796875,203333,-5599.94775390625,0.001,-0.07581380009651184,,
50448,329,10199.69508566,4938,1626872,30.84,3.586737632751465,160027.265625,203346,-5322.56201171875,0.001,0.10822280496358871,,
50452,329,10198.578893330001,4938,1626928,30.74,3.5897481441497803,221144.125,203353,-5416.6298828125,0.001,0.538213849067688,,
50456,329,10199.49347971,4939,1627016,30.75,3.5915822982788086,269527.375,203364,-5845.5986328125,0.001,-0.48016905784606934,,
50460,329,10198.727740039998,4939,1627080,30.43,3.5951364040374756,418177.34375,203372,-6211.3603515625,0.001,-0.5695837140083313,,
50464,329,10194.225070969998,4939,1627208,30.4,3.6020069122314453,243763.546875,203388,-5755.29541015625,0.001,-0.4673500657081604,,
50468,329,10195.60798275,4939,1627264,30.27,3.605268716812134,161704.0,203395,-5516.9677734375,0.001,-0.1665988564491272,,
50472,329,10359.628672379999,4940,1627424,29.85,3.606584072113037,160015.046875,203415,-5742.244140625,0.001,0.606652021408081,,
50476,329,10355.38450939,4940,1627520,29.94,3.6005067825317383,233640.234375,203427,-5187.82470703125,0.001,0.15403977036476135,,
50480,329,10344.07469637,4940,1627616,30.1,3.5893325805664062,590746.6875,203439,-5856.4833984375,0.001,0.3931233882904053,,
50484,329,10345.357280060001,4940,1627728,30.29,3.571791410446167,233257.859375,203453,-5456.2470703125,0.001,0.2709054946899414,,
50488,329,10841.09972074,4941,1627824,23.58,3.559886932373047,168232.84375,203465,-5822.60888671875,0.001,0.18406620621681213,,
50492,329,10797.36025036,4941,1627904,24.33,3.5497896671295166,259269.53125,203475,-5192.19677734375,0.001,0.6913743019104004,,
50496,329,10798.048802129999,4941,1628016,24.27,3.529170036315918,155697.9375,203489,-5619.2119140625,0.001,0.3354955315589905,,
50500,329,10807.92946905,4941,1628072,24.02,3.520275592803955,198702.421875,203496,-5522.94140625,0.001,0.12548619508743286,,
50504,329,10809.322333079997,4942,1628176,23.81,3.496847629547119,166868.78125,203509,-5533.9892578125,0.001,0.39055824279785156,,
50508,329,10806.330445970001,4942,1628304,23.92,3.472852945327759,145442.328125,203525,-5680.5341796875,0.001,-0.014226645231246948,,
50512,329,10806.503027580002,4942,1628360,23.74,3.4627606868743896,346951.4375,203532,-5704.74462890625,0.001,0.2818225026130676,,
50516,329,10802.340896450001,4943,1628456,23.8,3.4433109760284424,167879.140625,203544,-5448.263671875,0.001,0.45970672369003296,,
50520,329,10803.509333940001,4943,1628520,23.56,3.429734706878662,465119.8125,203552,-5503.087890625,0.001,0.15930725634098053,,
50524,329,10825.203780779999,4943,1628608,22.81,3.4155147075653076,136683.625,203563,-5322.341796875,0.001,0.0870533138513565,,
50528,329,10828.8047301,4943,1628672,22.72,3.40966796875,170208.703125,203571,-5536.0810546875,0.001,-0.03872375190258026,,
50532,329,10830.38494224,4943,1628768,22.61,3.400095224380493,100662.5546875,203583,-5864.1240234375,0.001,0.04175843298435211,,
50536,329,10831.29067163,4944,1628896,22.65,3.39156436920166,155915.46875,203599,-5392.234375,0.001,0.44294965267181396,,
50540,329,10837.406082639996,4944,1628968,22.74,3.386924982070923,164579.125,203608,-5618.90625,0.001,-0.2994685173034668,,
50544,329,10833.80727512,4944,1629112,22.84,3.3775835037231445,145059.359375,203626,-5603.451171875,0.001,0.3151381015777588,,
50548,329,10831.63364816,4945,1629200,23.04,3.37225604057312,393547.3125,203637,-5218.12890625,0.001,-0.22609302401542664,,
50552,329,10833.11073813,4945,1629288,23.09,3.369422435760498,201048.5625,203648,-5496.9384765625,0.001,-0.22237472236156464,,
50556,329,10676.66446872,4945,1629384,23.26,3.3701655864715576,350997.625,203660,-5804.97265625,0.001,-0.22534042596817017,,
50560,329,10679.18864066,4946,1629512,23.26,3.373478651046753,165766.5625,203676,-5638.10498046875,0.001,-0.6609501242637634,,
50564,329,10680.42490465,4946,1629600,23.26,3.3788506984710693,163233.96875,203687,-5962.0244140625,0.001,-0.06679233908653259,,
50568,329,10678.0171434,4946,1629720,23.48,3.3847289085388184,131572.546875,203702,-5577.42236328125,0.001,-0.07776463031768799,,
50572,329,10685.458588049998,4947,1629792,23.49,3.388521432876587,103015.0546875,203711,-5915.57080078125,0.001,-0.007139638066291809,,
50576,329,10689.182672089999,4947,1629944,23.41,3.404172897338867,252810.265625,203730,-5596.4375,0.001,-0.2823031544685364,,
50578,329,10690.147161910001,4948,1630000,23.43,3.413654327392578,173794.3125,203737,-5375.65283203125,0.001,-0.1610497087240219,,
,,,,1630000,,,,,,,,24.4,7889.9482928
50580,329,10699.38258682,4948,1630024,23.17,3.4165022373199463,141639.984375,203740,-5763.0107421875,0.001,-0.09929411113262177,,
50584,329,10701.70791013,4949,1630136,23.02,3.4253015518188477,145825.921875,203754,-6021.0244140625,0.001,-0.7862592935562134,,
50588,329,10500.6048385,4949,1630280,24.54,3.440525770187378,294646.25,203772,-5890.3720703125,0.001,-0.4889680743217468,,
50592,329,10545.718538820001,4949,1630344,23.68,3.446176052093506,366224.0625,203780,-5123.4970703125,0.001,0.48688530921936035,,
50596,329,10544.42584898,4950,1630440,23.67,3.4551942348480225,251920.03125,203792,-5299.5263671875,0.001,-0.05031760036945343,,
50600,329,10541.518120620001,4950,1630568,23.57,3.4648618698120117,226682.953125,203808,-5489.53564453125,0.001,0.12880544364452362,,
50604,329,10539.848072070003,4950,1630648,23.51,3.467564821243286,205543.03125,203818,-5239.8935546875,0.001,0.2233828604221344,,
50608,329,10330.55326243,4950,1630744,24.43,3.4672904014587402,284692.125,203830,-5494.9521484375,0.001,-0.2612924575805664,,
50612,329,10333.216450330001,4951,1630856,24.35,3.466240644454956,383549.8125,203844,-5497.39111328125,0.001,-0.5899052619934082,,
50616,329,10336.838131449998,4951,1630936,24.15,3.466033935546875,201472.53125,203854,-5602.240234375,0.001,0.04876340925693512,,
50620,329,10338.393691219999,4951,1631040,24.23,3.466090202331543,243825.40625,203867,-5508.70703125,0.001,-0.1965152770280838,,
50624,329,10339.530187839999,4952,1631104,24.19,3.464142322540283,149356.1875,203875,-5694.22607421875,0.001,-0.2612524628639221,,
50628,329,10335.90147596,4952,1631248,24.23,3.457751750946045,203730.84375,203893,-5745.33837890625,0.001,0.21103715896606445,,
50632,329,10336.118245579999,4952,1631312,24.31,3.454580307006836,216679.171875,203901,-5265.57568359375,0.001,-0.04982367157936096,,
50636,329,10333.53930411,4952,1631424,24.21,3.4468538761138916,125844.9375,203915,-5261.1552734375,0.001,0.13838885724544525,,
50640,329,10336.404998189999,4953,1631528,23.83,3.4397881031036377,220283.765625,203928,-5605.9501953125,0.001,0.16440333425998688,,
50644,329,10336.424007119998,4953,1631600,23.96,3.4362058639526367,127530.5078125,203937,-5900.376953125,0.001,-0.30032315850257874,,
50648,329,10342.52946812,4953,1631704,23.9,3.431522846221924,230626.5,203950,-5599.97900390625,0.001,0.024045944213867188,,
50652,329,10339.54644144,4954,1631832,23.92,3.4272077083587646,229392.359375,203966,-5486.365234375,0.001,0.34155556559562683,,
50656,329,10494.068802999998,4954,1631912,23.85,3.4226491451263428,231444.90625,203976,-5825.8994140625,0.001,0.1040906012058258,,
50660,329,10492.22437178,4954,1632056,23.88,3.4165282249450684,251662.296875,203994,-5718.9736328125,0.001,0.054251741617918015,,
50664,329,10490.949344499999,4955,1632184,23.92,3.416783094406128,324562.75,204010,-5330.89453125,0.001,0.11368825286626816,,
50668,329,10492.72264657,4955,1632208,23.74,3.416882276535034,643599.5,204013,-5648.8759765625,0.001,-0.06408853828907013,,
50672,329,10485.79610915,4955,1632360,23.66,3.413088798522949,305830.0625,204032,-5759.5859375,0.001,0.2226886749267578,,
50676,329,10480.83239423,4955,1632504,23.59,3.409003496170044,234920.0,204050,-5631.95703125,0.001,0.8522810935974121,,
50680,329,10478.049991409998,4956,1632592,23.57,3.4045753479003906,296085.1875,204061,-5602.3623046875,0.001,0.12368333339691162,,
50684,329,10475.759218759998,4956,1632792,23.63,3.3885786533355713,232166.296875,204086,-5538.8798828125,0.001,0.33108144998550415,,
50688,329,10334.981592549999,4957,1632928,26.29,3.377251386642456,99908.046875,204103,-5833.2880859375,0.001,0.10535764694213867,,
50692,329,10327.43447213,4957,1633040,26.65,3.371126413345337,168765.4375,204117,-5814.9453125,0.001,-0.09817107021808624,,
50696,329,10311.7756133,4957,1633136,26.93,3.3684024810791016,187769.078125,204129,-5420.20654296875,0.001,0.23295089602470398,,
50700,329,10308.17690597,4958,1633328,26.94,3.360008955001831,210353.921875,204153,-5687.08837890625,0.001,-0.45674726366996765,,
50704,329,10303.952979869999,4958,1633480,27.2,3.364074468612671,228433.75,204172,-5409.2783203125,0.001,-0.3728712201118469,,
50708,329,10452.357119769998,4958,1633576,27.34,3.369187355041504,233530.4375,204184,-5513.52880859375,0.001,-0.06659209728240967,,
50712,329,10449.28055718,4959,1633704,27.34,3.375950336456299,275057.5625,204200,-5421.57958984375,0.001,-0.1188829243183136,,
50716,329,10452.58325707,4959,1633848,27.43,3.3831071853637695,196655.859375,204218,-5890.15185546875,0.001,-0.23198270797729492,,
50720,329,10451.11603894,4960,1633992,27.43,3.3935749530792236,162605.625,204236,-6144.16796875,0.001,-0.5960211753845215,,
50724,329,10450.140673119997,4960,1634136,27.43,3.405416965484619,125194.375,204254,-5707.91650390625,0.001,-0.3606530427932739,,
50728,329,10390.38057967,4960,1634224,28.72,3.415102481842041,178602.375,204265,-5681.14990234375,0.001,-0.1603429764509201,,
50732,329,10231.036168219998,4960,1634360,31.41,3.4302737712860107,149445.890625,204282,-5600.27099609375,0.001,-0.3795979917049408,,
50736,329,10236.373875209998,4961,1634496,31.68,3.447252035140991,505082.15625,204299,-5869.009765625,0.001,-0.011224575340747833,,
50740,329,10236.91576647,4961,1634544,31.71,3.4525318145751953,279560.625,204305,-6077.7587890625,0.001,-0.5981524586677551,,
50744,329,10238.668223709998,4961,1634648,31.59,3.466386079788208,163607.9375,204318,-5447.72607421875,0.001,-0.42786699533462524,,
50748,329,10235.676362,4962,1634736,31.51,3.4808666706085205,153866.65625,204329,-5675.0380859375,0.001,-0.015390545129776001,,
50752,329,10235.772623930001,4962,1634824,31.5,3.495763063430786,85489.828125,204340,-5610.20458984375,0.001,-0.1492818146944046,,
